,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,daily,daily_lower,daily_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yhat
0,2018-03-31 11:59:52,0.03246305798332517,0.03246305798332517,0.03246305798332517,0.03203319444827076,0.03272284468284883,-8.408624452232319e-05,-8.408624452232319e-05,-8.408624452232319e-05,-8.408624452232319e-05,-8.408624452232319e-05,-8.408624452232319e-05,-8.408624452232319e-05,-8.408624452232319e-05,-8.408624452232319e-05,0.032378971738802845
1,2018-03-31 12:59:37,0.03241367345394815,0.03241367345394815,0.03241367345394815,0.03200227609898969,0.03270209003750821,-5.797299734110701e-05,-5.797299734110701e-05,-5.797299734110701e-05,-5.797299734110701e-05,-5.797299734110701e-05,-5.797299734110701e-05,-5.797299734110701e-05,-5.797299734110701e-05,-5.797299734110701e-05,0.03235570045660704
2,2018-03-31 13:59:58,0.03236379301297905,0.03236379301297905,0.03236379301297905,0.03203704988068328,0.032744839714190205,1.870718660807674e-05,1.870718660807674e-05,1.870718660807674e-05,1.870718660807674e-05,1.870718660807674e-05,1.870718660807674e-05,1.870718660807674e-05,1.870718660807674e-05,1.870718660807674e-05,0.032382500199587126
3,2018-03-31 14:59:48,0.03231433960699201,0.03231433960699201,0.03231433960699201,0.03203856504805132,0.03278260199922578,9.946145734491921e-05,9.946145734491921e-05,9.946145734491921e-05,9.946145734491921e-05,9.946145734491921e-05,9.946145734491921e-05,9.946145734491921e-05,9.946145734491921e-05,9.946145734491921e-05,0.03241380106433693
4,2018-03-31 15:59:40,0.032264858650360974,0.032264858650360974,0.032264858650360974,0.032043253258484075,0.03278288714924934,0.00013494566416320743,0.00013494566416320743,0.00013494566416320743,0.00013494566416320743,0.00013494566416320743,0.00013494566416320743,0.00013494566416320743,0.00013494566416320743,0.00013494566416320743,0.03239980431452418
5,2018-03-31 16:59:31,0.03221539146905194,0.03221539146905194,0.03221539146905194,0.03196409262419272,0.03270863827856343,0.0001120060644501826,0.0001120060644501826,0.0001120060644501826,0.0001120060644501826,0.0001120060644501826,0.0001120060644501826,0.0001120060644501826,0.0001120060644501826,0.0001120060644501826,0.032327397533502125
6,2018-03-31 17:59:42,0.03216564878130287,0.03216564878130287,0.03216564878130287,0.03188745031109964,0.032591485672823994,6.281221636141428e-05,6.281221636141428e-05,6.281221636141428e-05,6.281221636141428e-05,6.281221636141428e-05,6.281221636141428e-05,6.281221636141428e-05,6.281221636141428e-05,6.281221636141428e-05,0.032228460997664285
7,2018-03-31 18:59:17,0.032116402003548594,0.032116402003548594,0.032116402003548594,0.031775490840403646,0.03252105090722289,3.410952006287054e-05,3.410952006287054e-05,3.410952006287054e-05,3.410952006287054e-05,3.410952006287054e-05,3.410952006287054e-05,3.410952006287054e-05,3.410952006287054e-05,3.410952006287054e-05,0.032150511523611466
8,2018-03-31 19:59:44,0.03206643890902699,0.03206643890902699,0.03206643890902699,0.03172475330163801,0.032490471805851046,4.273836679366243e-05,4.273836679366243e-05,4.273836679366243e-05,4.273836679366243e-05,4.273836679366243e-05,4.273836679366243e-05,4.273836679366243e-05,4.273836679366243e-05,4.273836679366243e-05,0.032109177275820654
9,2018-03-31 20:59:16,0.032017233457240064,0.032017233457240064,0.032017233457240064,0.03171997268439772,0.03244833990042694,6.370707532781342e-05,6.370707532781342e-05,6.370707532781342e-05,6.370707532781342e-05,6.370707532781342e-05,6.370707532781342e-05,6.370707532781342e-05,6.370707532781342e-05,6.370707532781342e-05,0.03208094053256788
10,2018-03-31 21:58:04,0.03196863411964088,0.03196863411964088,0.03196863411964088,0.03165504650087105,0.03239752073188858,5.8219264555559235e-05,5.8219264555559235e-05,5.8219264555559235e-05,5.8219264555559235e-05,5.8219264555559235e-05,5.8219264555559235e-05,5.8219264555559235e-05,5.8219264555559235e-05,5.8219264555559235e-05,0.03202685338419644
11,2018-03-31 22:59:06,0.03191818888883357,0.03191818888883357,0.03191818888883357,0.03156614154350275,0.03228572814022281,9.953963219462103e-06,9.953963219462103e-06,9.953963219462103e-06,9.953963219462103e-06,9.953963219462103e-06,9.953963219462103e-06,9.953963219462103e-06,9.953963219462103e-06,9.953963219462103e-06,0.03192814285205303
12,2018-03-31 23:59:19,0.031868418648826245,0.031868418648826245,0.031868418648826245,0.03144173784030874,0.03218222878508576,-5.5071024205678825e-05,-5.5071024205678825e-05,-5.5071024205678825e-05,-5.5071024205678825e-05,-5.5071024205678825e-05,-5.5071024205678825e-05,-5.5071024205678825e-05,-5.5071024205678825e-05,-5.5071024205678825e-05,0.03181334762462057
13,2018-04-01 00:59:29,0.03181868973478627,0.03181868973478627,0.03181868973478627,0.03135911596303058,0.03207020031050078,-9.60319425857957e-05,-9.60319425857957e-05,-9.60319425857957e-05,-9.60319425857957e-05,-9.60319425857957e-05,-9.60319425857957e-05,-9.60319425857957e-05,-9.60319425857957e-05,-9.60319425857957e-05,0.03172265779220047
