,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,daily,daily_lower,daily_upper,hourly,hourly_lower,hourly_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yhat
0,2018-02-14 13:57:29,0.00032240128994566,0.00032240128994566,0.00032240128994566,0.000292006071372671,0.0003223246279933428,-9.386550966798991e-08,-9.386550966798991e-08,-9.386550966798991e-08,-2.4317646741133475e-06,-2.4317646741133475e-06,-2.4317646741133475e-06,-1.5055401596310918e-05,-1.5055401596310918e-05,-1.5055401596310918e-05,-1.5055401596310918e-05,-1.5055401596310918e-05,-1.5055401596310918e-05,-1.2529771412529578e-05,-1.2529771412529578e-05,-1.2529771412529578e-05,0.00030734588834934904
1,2018-02-14 14:59:38,0.00032228542072855693,0.00032228542072855693,0.00032228542072855693,0.0002926577981862427,0.0003226062115784915,-1.1476131538311062e-06,-1.1476131538311062e-06,-1.1476131538311062e-06,-4.6470944040126033e-07,-4.6470944040126033e-07,-4.6470944040126033e-07,-1.4867304998437202e-05,-1.4867304998437202e-05,-1.4867304998437202e-05,-1.4867304998437202e-05,-1.4867304998437202e-05,-1.4867304998437202e-05,-1.3254982404204837e-05,-1.3254982404204837e-05,-1.3254982404204837e-05,0.0003074181157301197
2,2018-02-14 15:59:59,0.0003221729073375324,0.0003221729073375324,0.0003221729073375324,0.0002899533138362395,0.0003203600354953982,1.330619280222921e-06,1.330619280222921e-06,1.330619280222921e-06,-4.1795513746730445e-06,-4.1795513746730445e-06,-4.1795513746730445e-06,-1.677414106303644e-05,-1.677414106303644e-05,-1.677414106303644e-05,-1.677414106303644e-05,-1.677414106303644e-05,-1.677414106303644e-05,-1.3925208968586314e-05,-1.3925208968586314e-05,-1.3925208968586314e-05,0.0003053987662744959
3,2018-02-14 16:59:53,0.00032206123290302754,0.00032206123290302754,0.00032206123290302754,0.00029092973792204063,0.00032028153744258155,5.546190226099228e-06,5.546190226099228e-06,5.546190226099228e-06,-7.637560482894806e-06,-7.637560482894806e-06,-7.637560482894806e-06,-1.6647637814403165e-05,-1.6647637814403165e-05,-1.6647637814403165e-05,-1.6647637814403165e-05,-1.6647637814403165e-05,-1.6647637814403165e-05,-1.4556267557607586e-05,-1.4556267557607586e-05,-1.4556267557607586e-05,0.00030541359508862436
4,2018-02-14 17:59:59,0.0003219491855989584,0.0003219491855989584,0.0003219491855989584,0.00029118621711978263,0.00032164037797456575,7.640144032633132e-06,7.640144032633132e-06,7.640144032633132e-06,-8.072107508354829e-06,-8.072107508354829e-06,-8.072107508354829e-06,-1.5586419874479484e-05,-1.5586419874479484e-05,-1.5586419874479484e-05,-1.5586419874479484e-05,-1.5586419874479484e-05,-1.5586419874479484e-05,-1.5154456398757789e-05,-1.5154456398757789e-05,-1.5154456398757789e-05,0.0003063627657244789
5,2018-02-14 18:59:45,0.00032183775974416304,0.00032183775974416304,0.00032183775974416304,0.00029154833340092317,0.000321914164005319,5.983243676799395e-06,5.983243676799395e-06,5.983243676799395e-06,-5.567264585831732e-06,-5.567264585831732e-06,-5.567264585831732e-06,-1.5298124101651476e-05,-1.5298124101651476e-05,-1.5298124101651476e-05,-1.5298124101651476e-05,-1.5298124101651476e-05,-1.5298124101651476e-05,-1.5714103192619142e-05,-1.5714103192619142e-05,-1.5714103192619142e-05,0.00030653963564251154
6,2018-02-14 19:59:36,0.0003217261785270493,0.0003217261785270493,0.0003217261785270493,0.0002912050068570872,0.00032031261526283965,2.739915937020206e-06,2.739915937020206e-06,2.739915937020206e-06,-2.6252112537527564e-06,-2.6252112537527564e-06,-2.6252112537527564e-06,-1.6124410784581308e-05,-1.6124410784581308e-05,-1.6124410784581308e-05,-1.6124410784581308e-05,-1.6124410784581308e-05,-1.6124410784581308e-05,-1.6239115467848758e-05,-1.6239115467848758e-05,-1.6239115467848758e-05,0.000305601767742468
7,2018-02-14 20:59:37,0.0003216142865852986,0.0003216142865852986,0.0003216142865852986,0.0002890182848154174,0.0003201744696455823,1.2485518439284067e-06,1.2485518439284067e-06,1.2485518439284067e-06,-1.964917761022987e-06,-1.964917761022987e-06,-1.964917761022987e-06,-1.7446404396612173e-05,-1.7446404396612173e-05,-1.7446404396612173e-05,-1.7446404396612173e-05,-1.7446404396612173e-05,-1.7446404396612173e-05,-1.6730038479517594e-05,-1.6730038479517594e-05,-1.6730038479517594e-05,0.0003041678821886864
8,2018-02-14 21:59:28,0.00032150270536818485,0.00032150270536818485,0.00032150270536818485,0.0002876550409534069,0.00031839306394400985,2.690163419324966e-06,2.690163419324966e-06,2.690163419324966e-06,-4.1904211927226745e-06,-4.1904211927226745e-06,-4.1904211927226745e-06,-1.8684674537980315e-05,-1.8684674537980315e-05,-1.8684674537980315e-05,-1.8684674537980315e-05,-1.8684674537980315e-05,-1.8684674537980315e-05,-1.7184416764582606e-05,-1.7184416764582606e-05,-1.7184416764582606e-05,0.00030281803083020455
9,2018-02-14 22:59:49,0.0003213901919771603,0.00032139019197716025,0.00032139019197716025,0.00028527403208095304,0.0003162070724012016,5.3546483148805e-06,5.3546483148805e-06,5.3546483148805e-06,-7.829071356510067e-06,-7.829071356510067e-06,-7.829071356510067e-06,-2.0081933858756224e-05,-2.0081933858756224e-05,-2.0081933858756224e-05,-2.0081933858756224e-05,-2.0081933858756224e-05,-2.0081933858756224e-05,-1.7607510817126654e-05,-1.7607510817126654e-05,-1.7607510817126654e-05,0.00030130825811840406
