,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,daily,daily_lower,daily_upper,hourly,hourly_lower,hourly_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yhat
30,2018-03-06 08:27:59,2.590165399468988e-05,2.590165399468988e-05,2.590165399468988e-05,2.5517691488109648e-05,2.6483219825101952e-05,3.6649370164825984e-09,3.6649370164825984e-09,3.6649370164825984e-09,8.426620873547412e-08,8.426620873547412e-08,8.426620873547412e-08,8.793114575195672e-08,8.793114575195672e-08,8.793114575195672e-08,8.793114575195672e-08,8.793114575195672e-08,8.793114575195672e-08,2.5989585140441835e-05
31,2018-03-06 09:01:44,2.5893781456296053e-05,2.5893781456296053e-05,2.5893781456296053e-05,2.5357098163483738e-05,2.6364899068415254e-05,-4.369421194369489e-08,-4.369421194369489e-08,-4.369421194369489e-08,1.0330192147936287e-08,1.0330192147936287e-08,1.0330192147936287e-08,-3.336401979575862e-08,-3.336401979575862e-08,-3.336401979575862e-08,-3.336401979575862e-08,-3.336401979575862e-08,-3.336401979575862e-08,2.5860417436500293e-05
32,2018-03-06 10:51:59,2.5868064497542886e-05,2.5868064497542886e-05,2.5868064497542886e-05,2.5373038266482474e-05,2.635518057851078e-05,-8.943449320528982e-08,-8.943449320528982e-08,-8.943449320528982e-08,1.0958531952728603e-07,1.0958531952728603e-07,1.0958531952728603e-07,2.0150826321996204e-08,2.0150826321996204e-08,2.0150826321996204e-08,2.0150826321996204e-08,2.0150826321996204e-08,2.0150826321996204e-08,2.5888215323864882e-05
33,2018-03-06 11:46:16,2.5834244369737564e-05,2.5834244369737564e-05,2.5834244369737564e-05,2.5381990924438814e-05,2.6413539312111987e-05,-2.976038885399885e-08,-2.976038885399885e-08,-2.976038885399885e-08,6.965357621873787e-08,6.965357621873787e-08,6.965357621873787e-08,3.9893187364739007e-08,3.9893187364739007e-08,3.9893187364739007e-08,3.9893187364739007e-08,3.9893187364739007e-08,3.9893187364739007e-08,2.5874137557102302e-05
34,2018-03-06 12:25:06,2.5810050050490894e-05,2.5810050050490894e-05,2.5810050050490894e-05,2.5198308154013247e-05,2.622278672937813e-05,1.951588238978354e-09,1.951588238978354e-09,1.951588238978354e-09,-1.2995018929738416e-07,-1.2995018929738416e-07,-1.2995018929738416e-07,-1.279986010584058e-07,-1.279986010584058e-07,-1.279986010584058e-07,-1.279986010584058e-07,-1.279986010584058e-07,-1.279986010584058e-07,2.568205144943249e-05
35,2018-03-06 13:33:01,2.5767735951379234e-05,2.5767735951379234e-05,2.5767735951379234e-05,2.5243887534239064e-05,2.6260279460804208e-05,2.855463606039426e-09,2.855463606039426e-09,2.855463606039426e-09,-1.2046407688481355e-08,-1.2046407688481355e-08,-1.2046407688481355e-08,-9.190944082441928e-09,-9.190944082441928e-09,-9.190944082441928e-09,-9.190944082441928e-09,-9.190944082441928e-09,-9.190944082441928e-09,2.5758545007296793e-05
36,2018-03-06 14:52:37,2.5718142788837567e-05,2.5718142788837567e-05,2.5718142788837567e-05,2.529585130403378e-05,2.6303993582766483e-05,3.2179674147490574e-08,3.2179674147490574e-08,3.2179674147490574e-08,1.559238566281193e-08,1.559238566281193e-08,1.559238566281193e-08,4.7772059810302483e-08,4.7772059810302483e-08,4.7772059810302483e-08,4.7772059810302483e-08,4.7772059810302483e-08,4.7772059810302483e-08,2.576591484864787e-05
37,2018-03-06 16:26:52,2.5659422241481382e-05,2.5659422241481382e-05,2.5659422241481382e-05,2.5311664332998086e-05,2.6370685833985672e-05,2.1213692507737816e-07,2.1213692507737816e-07,2.1213692507737816e-07,-1.9338299568294687e-08,-1.9338299568294687e-08,-1.9338299568294687e-08,1.9279862550908347e-07,1.9279862550908347e-07,1.9279862550908347e-07,1.9279862550908347e-07,1.9279862550908347e-07,1.9279862550908347e-07,2.5852220866990467e-05
38,2018-03-06 18:59:15,2.556448290205121e-05,2.556448290205121e-05,2.556448290205121e-05,2.530945807174705e-05,2.628193096932264e-05,1.8919923383374858e-07,1.8919923383374858e-07,1.8919923383374858e-07,4.278720773100646e-08,4.278720773100646e-08,4.278720773100646e-08,2.31986441564755e-07,2.31986441564755e-07,2.31986441564755e-07,2.31986441564755e-07,2.31986441564755e-07,2.31986441564755e-07,2.5796469343615965e-05
39,2018-03-07 00:52:46,2.5235516685370488e-05,2.5235516685370488e-05,2.5235516685370488e-05,2.4243282771843052e-05,2.5286339625204528e-05,-3.570122027225498e-07,-3.570122027225498e-07,-3.570122027225498e-07,-1.0949759372054217e-07,-1.0949759372054217e-07,-1.0949759372054217e-07,-4.665097964430919e-07,-4.665097964430919e-07,-4.665097964430919e-07,-4.665097964430919e-07,-4.665097964430919e-07,-4.665097964430919e-07,2.4769006888927396e-05
40,2018-03-07 02:36:44,2.5138770126525813e-05,2.5138770126525813e-05,2.5138770126525813e-05,2.4564102303400137e-05,2.5544634408671563e-05,-9.4460784903115e-09,-9.4460784903115e-09,-9.4460784903115e-09,-1.0038732125045077e-07,-1.0038732125045077e-07,-1.0038732125045077e-07,-1.0983339974076227e-07,-1.0983339974076227e-07,-1.0983339974076227e-07,-1.0983339974076227e-07,-1.0983339974076227e-07,-1.0983339974076227e-07,2.5028936726785052e-05
41,2018-03-07 03:13:42,2.5104370660748726e-05,2.5104370660748726e-05,2.5104370660748726e-05,2.475330923119912e-05,2.5758366286343568e-05,6.185201977699344e-08,6.185201977699344e-08,6.185201977699344e-08,7.652795171469075e-08,7.652795171469075e-08,7.652795171469075e-08,1.3837997149168418e-07,1.3837997149168418e-07,1.3837997149168418e-07,1.3837997149168418e-07,1.3837997149168418e-07,1.3837997149168418e-07,2.524275063224041e-05
42,2018-03-07 04:27:14,2.5035943950645696e-05,2.5035943950645696e-05,2.5035943950645696e-05,2.4547799428172474e-05,2.5535079727028008e-05,3.888482772378584e-08,3.888482772378584e-08,3.888482772378584e-08,-3.600410462422206e-08,-3.600410462422206e-08,-3.600410462422206e-08,2.880723099563799e-09,2.880723099563799e-09,2.880723099563799e-09,2.880723099563799e-09,2.880723099563799e-09,2.880723099563799e-09,2.503882467374526e-05
43,2018-03-07 05:46:02,2.4962616324769194e-05,2.4962616324769194e-05,2.4962616324769194e-05,2.4374744069945493e-05,2.541804113305538e-05,-1.3657615644681467e-08,-1.3657615644681467e-08,-1.3657615644681467e-08,-6.383439218486804e-08,-6.383439218486804e-08,-6.383439218486804e-08,-7.749200782954953e-08,-7.749200782954953e-08,-7.749200782954953e-08,-7.749200782954953e-08,-7.749200782954953e-08,-7.749200782954953e-08,2.4885124316939643e-05
44,2018-03-07 06:50:01,2.4903076401812365e-05,2.4903076401812365e-05,2.4903076401812365e-05,2.445081370740245e-05,2.5410678781410784e-05,2.4279138141541872e-08,2.4279138141541872e-08,2.4279138141541872e-08,-1.3538762542582717e-08,-1.3538762542582717e-08,-1.3538762542582717e-08,1.0740375598959155e-08,1.0740375598959155e-08,1.0740375598959155e-08,1.0740375598959155e-08,1.0740375598959155e-08,1.0740375598959155e-08,2.4913816777411324e-05
45,2018-03-07 07:21:33,2.487373294408006e-05,2.487373294408006e-05,2.487373294408006e-05,2.4314085599084547e-05,2.5301827726646336e-05,4.043344030806661e-08,4.043344030806661e-08,4.043344030806661e-08,-9.952172066093159e-08,-9.952172066093159e-08,-9.952172066093159e-08,-5.9088280352864975e-08,-5.9088280352864975e-08,-5.9088280352864975e-08,-5.9088280352864975e-08,-5.9088280352864975e-08,-5.9088280352864975e-08,2.4814644663727196e-05
46,2018-03-07 08:07:09,2.483129899823097e-05,2.483129899823097e-05,2.483129899823097e-05,2.432980232359202e-05,2.5305533857956437e-05,2.6090350322873554e-08,2.6090350322873554e-08,2.6090350322873554e-08,-2.7919230773192368e-08,-2.7919230773192368e-08,-2.7919230773192368e-08,-1.8288804503188055e-09,-1.8288804503188055e-09,-1.8288804503188055e-09,-1.8288804503188055e-09,-1.8288804503188055e-09,-1.8288804503188055e-09,2.482947011778065e-05
47,2018-03-07 09:55:03,2.4730890604434546e-05,2.473089060443455e-05,2.473089060443455e-05,2.4214320184137432e-05,2.5207379504808016e-05,-1.0176717401482082e-07,-1.0176717401482082e-07,-1.0176717401482082e-07,1.065400724157004e-07,1.065400724157004e-07,1.065400724157004e-07,4.7728984008795435e-09,4.7728984008795435e-09,4.7728984008795435e-09,4.7728984008795435e-09,4.7728984008795435e-09,4.7728984008795435e-09,2.4735663502835424e-05
48,2018-03-07 10:41:55,2.4687277937867423e-05,2.4687277937867423e-05,2.4687277937867423e-05,2.4072318142529447e-05,2.50488793700443e-05,-9.729753610033668e-08,-9.729753610033668e-08,-9.729753610033668e-08,-2.2408134917672333e-08,-2.2408134917672333e-08,-2.2408134917672333e-08,-1.19705671018009e-07,-1.19705671018009e-07,-1.19705671018009e-07,-1.19705671018009e-07,-1.19705671018009e-07,-1.19705671018009e-07,2.4567572266849414e-05
49,2018-03-07 11:39:08,2.4634033882275344e-05,2.4634033882275344e-05,2.4634033882275344e-05,2.4072295875805216e-05,2.508903219384464e-05,-3.766755369179976e-08,-3.766755369179976e-08,-3.766755369179976e-08,-2.0789297210027213e-08,-2.0789297210027213e-08,-2.0789297210027213e-08,-5.845685090182696e-08,-5.845685090182696e-08,-5.845685090182696e-08,-5.845685090182696e-08,-5.845685090182696e-08,-5.845685090182696e-08,2.4575577031373517e-05
50,2018-03-07 12:55:11,2.4563264110744127e-05,2.4563264110744127e-05,2.4563264110744127e-05,2.4057991247060345e-05,2.504165753505603e-05,9.042513286520322e-09,9.042513286520322e-09,9.042513286520322e-09,-2.772576945591947e-08,-2.772576945591947e-08,-2.772576945591947e-08,-1.8683256169399146e-08,-1.8683256169399146e-08,-1.8683256169399146e-08,-1.8683256169399146e-08,-1.8683256169399146e-08,-1.8683256169399146e-08,2.454458085457473e-05
51,2018-03-07 13:56:28,2.4506235741267845e-05,2.4506235741267845e-05,2.4506235741267845e-05,2.4077418368497083e-05,2.506851260698781e-05,-3.358885741108349e-10,-3.358885741108349e-10,-3.358885741108349e-10,6.104582492492377e-08,6.104582492492377e-08,6.104582492492377e-08,6.07099363508129e-08,6.07099363508129e-08,6.07099363508129e-08,6.07099363508129e-08,6.07099363508129e-08,6.07099363508129e-08,2.4566945677618657e-05
