Time,avg
2018-03-04 15:43:08,0.000025690
2018-03-04 16:18:02,0.000025890
2018-03-04 17:57:59,0.0000261166666666666666666667
2018-03-04 18:54:17,0.000026170
2018-03-04 21:58:13,0.0000256333333333333333333333
2018-03-04 22:00:21,0.000025550
2018-03-04 23:31:13,0.0000252266666666666666666667
2018-03-05 00:59:07,0.0000250466666666666666666667
2018-03-05 01:53:01,0.0000251433333333333333333333
2018-03-05 02:59:21,0.000025540
2018-03-05 03:08:04,0.0000256166666666666666666667
2018-03-05 04:53:35,0.0000259033333333333333333333
2018-03-05 05:50:09,0.000025880
2018-03-05 06:55:55,0.0000261033333333333333333333
2018-03-05 07:53:14,0.0000263466666666666666666667
2018-03-05 08:57:34,0.0000271166666666666666666667
2018-03-05 09:51:37,0.000026970
2018-03-05 10:49:19,0.000026520
2018-03-05 11:26:50,0.0000264833333333333333333333
2018-03-05 13:40:45,0.0000263733333333333333333333
2018-03-05 14:55:42,0.0000259633333333333333333333
2018-03-05 15:02:13,0.000025800
2018-03-05 16:49:14,0.0000260966666666666666666667
2018-03-05 17:17:37,0.000026190
2018-03-05 19:03:20,0.000025610
2018-03-05 21:05:01,0.000025730
2018-03-06 00:55:03,0.000025730
2018-03-06 01:58:37,0.0000264433333333333333333333
2018-03-06 03:40:13,0.000026210
2018-03-06 04:58:36,0.000026200
2018-03-06 08:27:59,0.000025790
2018-03-06 09:01:44,0.000025640
2018-03-06 10:51:59,0.000025920
2018-03-06 11:46:16,0.0000256166666666666666666667
2018-03-06 12:25:06,0.000025940
2018-03-06 13:33:01,0.000026190
2018-03-06 14:52:37,0.0000260633333333333333333333
2018-03-06 16:26:52,0.000026160
2018-03-06 18:59:15,0.000026000
2018-03-07 00:52:46,0.000025350
2018-03-07 02:36:44,0.000025020
2018-03-07 03:13:42,0.000024990
2018-03-07 04:27:14,0.000024710
2018-03-07 05:46:02,0.000024820
2018-03-07 06:50:01,0.0000247333333333333333333333
2018-03-07 07:21:33,0.000025130
2018-03-07 08:07:09,0.000025180
2018-03-07 09:55:03,0.0000247033333333333333333333
2018-03-07 10:41:55,0.0000239533333333333333333333
2018-03-07 11:39:08,0.0000235266666666666666666667
2018-03-07 12:55:11,0.0000237266666666666666666667
2018-03-07 13:56:28,0.000024790
2018-03-07 14:53:14,0.000024760
2018-03-07 15:41:11,0.000024970
2018-03-07 16:34:01,0.000024880
2018-03-07 17:49:34,0.000024900
2018-03-07 18:23:01,0.000024900
2018-03-07 19:15:36,0.0000243133333333333333333333
2018-03-07 20:59:38,0.0000243966666666666666666667
2018-03-07 21:44:08,0.0000242933333333333333333333
2018-03-07 22:57:13,0.0000240933333333333333333333
2018-03-07 23:01:24,0.000023910
2018-03-08 00:57:13,0.0000233366666666666666666667
2018-03-08 01:33:46,0.0000230433333333333333333333
2018-03-08 03:02:19,0.000024030
2018-03-08 04:57:08,0.0000239966666666666666666667
2018-03-08 06:38:46,0.0000235433333333333333333333
2018-03-08 07:54:44,0.0000232166666666666666666667
2018-03-08 09:13:10,0.000023350
2018-03-08 10:59:03,0.000023240
2018-03-08 11:47:48,0.000023560
2018-03-08 12:27:58,0.000023320
2018-03-08 14:43:12,0.0000235333333333333333333333
2018-03-08 15:10:02,0.000023390
2018-03-08 16:23:55,0.0000232166666666666666666667
2018-03-08 17:48:25,0.000023150
2018-03-08 18:39:55,0.000023020
2018-03-08 19:56:54,0.000023080
2018-03-08 20:47:25,0.000022560
2018-03-08 21:21:34,0.000022390
2018-03-08 23:18:48,0.0000222966666666666666666667
2018-03-09 00:55:27,0.0000219733333333333333333333
2018-03-09 01:41:24,0.0000219666666666666666666667
2018-03-09 03:52:00,0.000022210
2018-03-09 04:59:38,0.0000220366666666666666666667
2018-03-09 05:53:02,0.0000220733333333333333333333
2018-03-09 07:56:34,0.0000222066666666666666666667
2018-03-09 08:29:06,0.0000223233333333333333333333
2018-03-09 09:37:49,0.000022650
2018-03-09 10:44:26,0.000022500
2018-03-09 11:39:55,0.0000221833333333333333333333
2018-03-09 12:55:45,0.000022280
2018-03-09 14:56:21,0.000022470
2018-03-09 15:54:30,0.0000228533333333333333333333
2018-03-09 16:45:28,0.0000225866666666666666666667
2018-03-09 17:52:04,0.0000228033333333333333333333
2018-03-09 18:06:09,0.000022760
2018-03-09 19:39:47,0.0000231433333333333333333333
2018-03-09 21:34:33,0.0000229166666666666666666667
2018-03-09 22:41:02,0.0000227833333333333333333333
2018-03-10 03:50:14,0.000023270
2018-03-10 04:57:05,0.000023120
2018-03-10 05:12:03,0.000023100
2018-03-10 06:59:36,0.000022970
2018-03-10 07:32:31,0.0000228866666666666666666667
2018-03-10 08:59:46,0.0000229066666666666666666667
2018-03-10 09:03:28,0.000023130
2018-03-10 10:08:05,0.000023130
2018-03-10 11:38:34,0.000023080
2018-03-10 13:22:23,0.000023000
2018-03-10 14:05:16,0.000022860
2018-03-10 15:56:04,0.000022800
2018-03-10 16:28:20,0.0000228733333333333333333333
2018-03-10 19:25:45,0.0000226966666666666666666667
2018-03-10 21:13:54,0.000022450
2018-03-11 03:42:49,0.000022650
2018-03-11 07:55:06,0.0000225066666666666666666667
2018-03-11 08:57:24,0.000022550
2018-03-11 09:58:33,0.0000227866666666666666666667
2018-03-11 14:24:45,0.000022730
2018-03-11 15:55:16,0.0000231033333333333333333333
2018-03-11 16:01:34,0.000023080
2018-03-11 17:39:34,0.000023080
2018-03-12 00:46:05,0.000022870
2018-03-12 08:56:27,0.000023120
2018-03-12 09:41:00,0.0000231966666666666666666667
2018-03-12 10:57:51,0.0000231733333333333333333333
2018-03-12 11:33:31,0.000023270
2018-03-12 12:05:15,0.000023270
2018-03-12 13:54:14,0.000023440
2018-03-12 15:28:12,0.0000241566666666666666666667
2018-03-12 16:51:17,0.000024480
2018-03-12 17:32:04,0.0000246033333333333333333333
2018-03-12 18:59:01,0.0000242366666666666666666667
2018-03-12 19:56:58,0.000023610
2018-03-12 22:27:51,0.000023890
2018-03-13 02:39:14,0.0000241733333333333333333333
2018-03-13 03:54:36,0.0000240333333333333333333333
2018-03-13 04:58:12,0.0000236933333333333333333333
2018-03-13 07:11:25,0.000024000
2018-03-13 08:37:40,0.0000238966666666666666666667
2018-03-13 09:45:09,0.000023670
2018-03-13 10:10:01,0.000023680
2018-03-13 11:55:33,0.000023870
2018-03-13 13:12:35,0.000023830
2018-03-13 14:02:38,0.000023490
2018-03-13 15:35:29,0.000023360
2018-03-13 16:29:16,0.000023360
2018-03-13 18:44:59,0.0000234633333333333333333333
2018-03-13 19:44:21,0.000023560
2018-03-13 20:47:03,0.0000238766666666666666666667
2018-03-14 01:59:54,0.0000242933333333333333333333
2018-03-14 02:43:15,0.000024680
