,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,daily,daily_lower,daily_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yhat
0,2018-03-09 14:59:53,0.0003419055503592747,0.0003419055503592747,0.0003419055503592747,0.0003323688016911781,0.00034588688097727925,-2.868353400718741e-06,-2.868353400718741e-06,-2.868353400718741e-06,-2.868353400718741e-06,-2.868353400718741e-06,-2.868353400718741e-06,-2.868353400718741e-06,-2.868353400718741e-06,-2.868353400718741e-06,0.00033903719695855595
1,2018-03-09 15:59:48,0.000343269445177675,0.000343269445177675,0.000343269445177675,0.00033153821741118816,0.00034497165896175123,-4.58860029796713e-06,-4.58860029796713e-06,-4.58860029796713e-06,-4.58860029796713e-06,-4.58860029796713e-06,-4.58860029796713e-06,-4.58860029796713e-06,-4.58860029796713e-06,-4.58860029796713e-06,0.00033868084487970787
2,2018-03-09 16:59:28,0.0003446276491971112,0.0003446276491971112,0.0003446276491971112,0.00033318820891702,0.00034634167182460865,-4.761466853810072e-06,-4.761466853810072e-06,-4.761466853810072e-06,-4.761466853810072e-06,-4.761466853810072e-06,-4.761466853810072e-06,-4.761466853810072e-06,-4.761466853810072e-06,-4.761466853810072e-06,0.00033986618234330113
3,2018-03-09 17:59:44,0.00034599951113406123,0.00034599951113406123,0.00034599951113406123,0.0003358677714845557,0.0003484569619761109,-3.216135591198002e-06,-3.216135591198002e-06,-3.216135591198002e-06,-3.216135591198002e-06,-3.216135591198002e-06,-3.216135591198002e-06,-3.216135591198002e-06,-3.216135591198002e-06,-3.216135591198002e-06,0.00034278337554286323
4,2018-03-09 18:59:50,0.0003473675792050353,0.0003473675792050353,0.0003473675792050353,0.0003397453786814787,0.0003531353330221076,-1.198807367644925e-06,-1.198807367644925e-06,-1.198807367644925e-06,-1.198807367644925e-06,-1.198807367644925e-06,-1.198807367644925e-06,-1.198807367644925e-06,-1.198807367644925e-06,-1.198807367644925e-06,0.0003461687718373904
5,2018-03-09 19:58:24,0.0003487007437090293,0.0003487007437090293,0.0003487007437090293,0.0003415133397753711,0.00035490565703726734,-2.647517623139004e-07,-2.647517623139004e-07,-2.647517623139004e-07,-2.647517623139004e-07,-2.647517623139004e-07,-2.647517623139004e-07,-2.647517623139004e-07,-2.647517623139004e-07,-2.647517623139004e-07,0.0003484359919467154
6,2018-03-09 20:59:34,0.0003500930925222502,0.0003500930925222502,0.0003500930925222502,0.0003428771848006948,0.0003554264198600187,-8.546973934077544e-07,-8.546973934077544e-07,-8.546973934077544e-07,-8.546973934077544e-07,-8.546973934077544e-07,-8.546973934077544e-07,-8.546973934077544e-07,-8.546973934077544e-07,-8.546973934077544e-07,0.0003492383951288425
7,2018-03-09 21:59:29,0.0003514569873270604,0.0003514569873270604,0.0003514569873270604,0.00034277976669765874,0.0003560071062515174,-1.9853365532155976e-06,-1.9853365532155976e-06,-1.9853365532155976e-06,-1.9853365532155976e-06,-1.9853365532155976e-06,-1.9853365532155976e-06,-1.9853365532155976e-06,-1.9853365532155976e-06,-1.9853365532155976e-06,0.00034947165077384477
8,2018-03-09 22:59:48,0.00035282998741012234,0.00035282998741012234,0.00035282998741012234,0.00034385100447020497,0.00035685495807152157,-2.1795259358641377e-06,-2.1795259358641377e-06,-2.1795259358641377e-06,-2.1795259358641377e-06,-2.1795259358641377e-06,-2.1795259358641377e-06,-2.1795259358641377e-06,-2.1795259358641377e-06,-2.1795259358641377e-06,0.0003506504614742582
9,2018-03-09 23:59:49,0.0003541961585344954,0.0003541961585344954,0.0003541961585344954,0.00034696695731105035,0.0003596223218919615,-8.665746558645382e-07,-8.665746558645382e-07,-8.665746558645382e-07,-8.665746558645382e-07,-8.665746558645382e-07,-8.665746558645382e-07,-8.665746558645382e-07,-8.665746558645382e-07,-8.665746558645382e-07,0.0003533295838786309
