,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,daily,daily_lower,daily_upper,hourly,hourly_lower,hourly_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yhat
0,2018-03-09 14:59:53,0.00034177530071551705,0.00034177530071551705,0.00034177530071551705,0.0003316221833767145,0.00034462908033479155,-4.3269598361987205e-06,-4.3269598361987205e-06,-4.3269598361987205e-06,7.01791433455297e-07,7.01791433455297e-07,7.01791433455297e-07,-3.6251684027434226e-06,-3.6251684027434226e-06,-3.6251684027434226e-06,-3.6251684027434226e-06,-3.6251684027434226e-06,-3.6251684027434226e-06,0.00033815013231277365
1,2018-03-09 15:59:48,0.00034313838986521834,0.00034313838986521834,0.00034313838986521834,0.00033191079760951764,0.0003445530822895534,5.298449406638279e-07,5.298449406638279e-07,5.298449406638279e-07,-5.563906501078739e-06,-5.563906501078739e-06,-5.563906501078739e-06,-5.034061560414911e-06,-5.034061560414911e-06,-5.034061560414911e-06,-5.034061560414911e-06,-5.034061560414911e-06,-5.034061560414911e-06,0.0003381043283048034
2,2018-03-09 16:59:28,0.00034449579157757736,0.00034449579157757736,0.00034449579157757736,0.00033403832678397866,0.000346442363068554,5.941384581981202e-06,5.941384581981202e-06,5.941384581981202e-06,-1.0087755101897635e-05,-1.0087755101897635e-05,-1.0087755101897635e-05,-4.146370519916434e-06,-4.146370519916434e-06,-4.146370519916434e-06,-4.146370519916434e-06,-4.146370519916434e-06,-4.146370519916434e-06,0.00034034942105766095
3,2018-03-09 17:59:44,0.00034586684313955786,0.00034586684313955786,0.00034586684313955786,0.00033692250531659155,0.0003498592973642155,8.00760747712823e-06,8.00760747712823e-06,8.00760747712823e-06,-1.0668387186287579e-05,-1.0668387186287579e-05,-1.0668387186287579e-05,-2.660779709159348e-06,-2.660779709159348e-06,-2.660779709159348e-06,-2.660779709159348e-06,-2.660779709159348e-06,-2.660779709159348e-06,0.0003432060634303985
4,2018-03-09 18:59:50,0.0003472341030766435,0.0003472341030766435,0.0003472341030766435,0.00034031913280183095,0.0003527329014888053,6.321885037968487e-06,6.321885037968487e-06,6.321885037968487e-06,-6.609205776548227e-06,-6.609205776548227e-06,-6.609205776548227e-06,-2.8732073857973925e-07,-2.8732073857973925e-07,-2.8732073857973925e-07,-2.8732073857973925e-07,-2.8732073857973925e-07,-2.8732073857973925e-07,0.00034694678233806374
5,2018-03-09 19:58:24,0.00034856648006469646,0.00034856648006469646,0.00034856648006469646,0.00034034367565723475,0.00035368400966237707,2.7296464808647865e-06,2.7296464808647865e-06,2.7296464808647865e-06,-4.560313379040929e-06,-4.560313379040929e-06,-4.560313379040929e-06,-1.8306668981761431e-06,-1.8306668981761431e-06,-1.8306668981761431e-06,-1.8306668981761431e-06,-1.8306668981761431e-06,-1.8306668981761431e-06,0.0003467358131665203
6,2018-03-09 20:59:34,0.00034995800640110923,0.00034995800640110923,0.00034995800640110923,0.00034391464804371164,0.00035655272779521764,-1.4621922193196893e-06,-1.4621922193196893e-06,-1.4621922193196893e-06,1.6550956833049003e-06,1.6550956833049003e-06,1.6550956833049003e-06,1.9290346398521097e-07,1.9290346398521097e-07,1.9290346398521097e-07,1.9290346398521097e-07,1.9290346398521097e-07,1.9290346398521097e-07,0.00035015090986509443
7,2018-03-09 21:59:29,0.0003513210954800428,0.0003513210954800428,0.0003513210954800428,0.0003432246296193429,0.00035592980430835283,-4.69434036617909e-06,-4.69434036617909e-06,-4.69434036617909e-06,3.2412920883057487e-06,3.2412920883057487e-06,3.2412920883057487e-06,-1.4530482778733418e-06,-1.4530482778733418e-06,-1.4530482778733418e-06,-1.4530482778733418e-06,-1.4530482778733418e-06,-1.4530482778733418e-06,0.00034986804720216945
8,2018-03-09 22:59:48,0.0003526932844582516,0.0003526932844582516,0.0003526932844582516,0.00034339416639872413,0.00035592662735897023,-5.829003018373013e-06,-5.829003018373013e-06,-5.829003018373013e-06,3.265715295375264e-06,3.265715295375264e-06,3.265715295375264e-06,-2.5632877229977496e-06,-2.5632877229977496e-06,-2.5632877229977496e-06,-2.5632877229977496e-06,-2.5632877229977496e-06,-2.5632877229977496e-06,0.00035012999673525387
9,2018-03-09 23:59:49,0.000354058648512004,0.000354058648512004,0.000354058648512004,0.0003457819968575025,0.0003591341262432407,-4.8825870800019314e-06,-4.8825870800019314e-06,-4.8825870800019314e-06,3.583722055182426e-06,3.583722055182426e-06,3.583722055182426e-06,-1.2988650248195066e-06,-1.2988650248195066e-06,-1.2988650248195066e-06,-1.2988650248195066e-06,-1.2988650248195066e-06,-1.2988650248195066e-06,0.0003527597834871845
