,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,daily,daily_lower,daily_upper,hourly,hourly_lower,hourly_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yhat
10,2018-03-10 00:59:35,0.00035542784333526627,0.00035542784333526627,0.00035542784333526627,0.0003506632223441008,0.0003628596223996421,-7.75144268158925e-06,-7.75144268158925e-06,-7.75144268158925e-06,9.042862675813384e-06,9.042862675813384e-06,9.042862675813384e-06,1.2914199942241335e-06,1.2914199942241335e-06,1.2914199942241335e-06,1.2914199942241335e-06,1.2914199942241335e-06,1.2914199942241335e-06,0.0003567192633294904
11,2018-03-10 01:59:31,0.0003569076769853482,0.0003569076769853482,0.0003569076769853482,0.00035363855582309846,0.00036673043121152087,-7.117566906844509e-06,-7.117566906844509e-06,-7.117566906844509e-06,1.0260088040083634e-05,1.0260088040083634e-05,1.0260088040083634e-05,3.1425211332391236e-06,3.1425211332391236e-06,3.1425211332391236e-06,3.1425211332391236e-06,3.1425211332391236e-06,3.1425211332391236e-06,0.00036005019811858734
12,2018-03-10 02:59:51,0.00035839738716702136,0.00035839738716702136,0.00035839738716702136,0.00035401403802171836,0.0003667309042081487,-6.236031314292921e-06,-6.236031314292921e-06,-6.236031314292921e-06,8.047122905103429e-06,8.047122905103429e-06,8.047122905103429e-06,1.811091590810507e-06,1.811091590810507e-06,1.811091590810507e-06,1.811091590810507e-06,1.811091590810507e-06,1.811091590810507e-06,0.00036020847875783187
13,2018-03-10 03:59:52,0.0003598792784278515,0.0003598792784278515,0.0003598792784278515,0.00035308207107907384,0.00036586371031869104,-2.174595141789707e-06,-2.174595141789707e-06,-2.174595141789707e-06,1.4054489390828065e-06,1.4054489390828065e-06,1.4054489390828065e-06,-7.691462027069003e-07,-7.691462027069003e-07,-7.691462027069003e-07,-7.691462027069003e-07,-7.691462027069003e-07,-7.691462027069003e-07,0.00035911013222514457
14,2018-03-10 04:57:15,0.00036129614883209497,0.00036129614883209497,0.00036129614883209497,0.0003617070940518237,0.00037386497639795767,4.1178624054190525e-06,4.1178624054190525e-06,4.1178624054190525e-06,2.10030521913612e-06,2.10030521913612e-06,2.10030521913612e-06,6.218167624555171e-06,6.218167624555171e-06,6.218167624555171e-06,6.218167624555171e-06,6.218167624555171e-06,6.218167624555171e-06,0.00036751431645665016
15,2018-03-10 05:59:47,0.00036284017954854033,0.00036284017954854033,0.00036284017954854033,0.0003584952695581783,0.00037175226379189,8.575586008285127e-06,8.575586008285127e-06,8.575586008285127e-06,-6.5943094020935765e-06,-6.5943094020935765e-06,-6.5943094020935765e-06,1.9812766061915527e-06,1.9812766061915527e-06,1.9812766061915527e-06,1.9812766061915527e-06,1.9812766061915527e-06,1.9812766061915527e-06,0.00036482145615473186
16,2018-03-10 06:59:56,0.00036432536261241333,0.00036432536261241333,0.00036432536261241333,0.0003630717865857721,0.0003753656379359291,6.899986751785446e-06,6.899986751785446e-06,6.899986751785446e-06,-1.8336800873034447e-06,-1.8336800873034447e-06,-1.8336800873034447e-06,5.066306664482003e-06,5.066306664482003e-06,5.066306664482003e-06,5.066306664482003e-06,5.066306664482003e-06,5.066306664482003e-06,0.00036939166927689535
17,2018-03-10 07:59:41,0.0003658006691471832,0.0003658006691471832,0.0003658006691471832,0.00036362193507006603,0.0003763154367915243,2.2897899661543996e-06,2.2897899661543996e-06,2.2897899661543996e-06,1.9651091052141286e-06,1.9651091052141286e-06,1.9651091052141286e-06,4.2548990713685265e-06,4.2548990713685265e-06,4.2548990713685265e-06,4.2548990713685265e-06,4.2548990713685265e-06,4.2548990713685265e-06,0.00037005556821855174
18,2018-03-10 08:59:28,0.00036727679872604503,0.00036727679872604503,0.00036727679872604503,0.0003626176062727595,0.0003751319354695045,1.0979771801684839e-06,1.0979771801684839e-06,1.0979771801684839e-06,7.840537205728872e-07,7.840537205728872e-07,7.840537205728872e-07,1.882030900741371e-06,1.882030900741371e-06,1.882030900741371e-06,1.882030900741371e-06,1.882030900741371e-06,1.882030900741371e-06,0.0003691588296267864
19,2018-03-10 09:59:55,0.0003687693891867453,0.0003687693891867453,0.0003687693891867453,0.0003609578427068638,0.0003737451416772641,5.622810794347356e-06,5.622810794347356e-06,5.622810794347356e-06,-7.164725426122131e-06,-7.164725426122131e-06,-7.164725426122131e-06,-1.5419146317747762e-06,-1.5419146317747762e-06,-1.5419146317747762e-06,-1.5419146317747762e-06,-1.5419146317747762e-06,-1.5419146317747762e-06,0.00036722747455497054
20,2018-03-10 10:57:05,0.0003686461743409764,0.0003686461743409764,0.0003686461743409764,0.0003674274909818467,0.00037946922310543285,1.0783538547188146e-05,1.0783538547188146e-05,1.0783538547188146e-05,-5.854174301743722e-06,-5.854174301743722e-06,-5.854174301743722e-06,4.929364245444423e-06,4.929364245444423e-06,4.929364245444423e-06,4.929364245444423e-06,4.929364245444423e-06,4.929364245444423e-06,0.00037357553858642086
21,2018-03-10 11:59:55,0.0003685107457787174,0.0003685107457787174,0.0003685107457787174,0.00036297956957550393,0.00037560126619039176,1.090677201409254e-05,1.090677201409254e-05,1.090677201409254e-05,-9.611641364090841e-06,-9.611641364090841e-06,-9.611641364090841e-06,1.2951306500017007e-06,1.2951306500017007e-06,1.2951306500017007e-06,1.2951306500017007e-06,1.2951306500017007e-06,1.2951306500017007e-06,0.00036980587642871906
22,2018-03-10 12:59:18,0.0003683827532144391,0.0003683827532144391,0.0003683827532144391,0.00036203144944011725,0.00037498879583025145,5.228634956429573e-06,5.228634956429573e-06,5.228634956429573e-06,-5.033754185199468e-06,-5.033754185199468e-06,-5.033754185199468e-06,1.9488077123010563e-07,1.9488077123010563e-07,1.9488077123010563e-07,1.9488077123010563e-07,1.9488077123010563e-07,1.9488077123010563e-07,0.0003685776339856692
23,2018-03-10 13:59:48,0.0003682523538295584,0.0003682523538295584,0.0003682523538295584,0.0003614170494040018,0.0003745741878200065,-8.633647365081262e-07,-8.633647365081262e-07,-8.633647365081262e-07,3.624079966160885e-07,3.624079966160885e-07,3.624079966160885e-07,-5.009567398920381e-07,-5.009567398920381e-07,-5.009567398920381e-07,-5.009567398920381e-07,-5.009567398920381e-07,-5.009567398920381e-07,0.00036775139708966636
24,2018-03-10 14:59:45,0.0003681231398936311,0.0003681231398936311,0.0003681231398936311,0.000358918202322504,0.0003711017206786749,-2.4213297230410196e-06,-2.4213297230410196e-06,-2.4213297230410196e-06,-6.871405696512034e-07,-6.871405696512034e-07,-6.871405696512034e-07,-3.1084702926922226e-06,-3.1084702926922226e-06,-3.1084702926922226e-06,-3.1084702926922226e-06,-3.1084702926922226e-06,-3.1084702926922226e-06,0.0003650146696009389
25,2018-03-10 15:59:52,0.0003679935667307482,0.0003679935667307482,0.0003679935667307482,0.00035775975383399607,0.0003696145587189739,8.377895772263953e-08,8.377895772263953e-08,8.377895772263953e-08,-4.767040223829589e-06,-4.767040223829589e-06,-4.767040223829589e-06,-4.68326126610695e-06,-4.68326126610695e-06,-4.68326126610695e-06,-4.68326126610695e-06,-4.68326126610695e-06,-4.68326126610695e-06,0.00036331030546464126
26,2018-03-10 16:59:52,0.00036786424502673423,0.00036786424502673423,0.00036786424502673423,0.0003571406274712225,0.0003699434378246978,2.9610681632868055e-06,2.9610681632868055e-06,2.9610681632868055e-06,-7.0925937080343575e-06,-7.0925937080343575e-06,-7.0925937080343575e-06,-4.131525544747552e-06,-4.131525544747552e-06,-4.131525544747552e-06,-4.131525544747552e-06,-4.131525544747552e-06,-4.131525544747552e-06,0.00036373271948198665
27,2018-03-10 17:58:40,0.00036773750774978534,0.0003677375077497853,0.0003677375077497853,0.0003583760220381451,0.0003706736295947523,3.6747103047948187e-06,3.6747103047948187e-06,3.6747103047948187e-06,-6.935165908399935e-06,-6.935165908399935e-06,-6.935165908399935e-06,-3.2604556036051156e-06,-3.2604556036051156e-06,-3.2604556036051156e-06,-3.2604556036051156e-06,-3.2604556036051156e-06,-3.2604556036051156e-06,0.0003644770521461802
28,2018-03-10 18:57:09,0.0003676114530148608,0.0003676114530148608,0.0003676114530148608,0.0003572937746536912,0.00036975264174781645,2.1416132424708046e-06,2.1416132424708046e-06,2.1416132424708046e-06,-6.260993671322143e-06,-6.260993671322143e-06,-6.260993671322143e-06,-4.119380428851338e-06,-4.119380428851338e-06,-4.119380428851338e-06,-4.119380428851338e-06,-4.119380428851338e-06,-4.119380428851338e-06,0.00036349207258600945
29,2018-03-10 19:58:03,0.0003674801894065923,0.0003674801894065923,0.0003674801894065923,0.0003590877767807493,0.00037187333058866907,-1.251189181537146e-06,-1.251189181537146e-06,-1.251189181537146e-06,-9.180292558397765e-07,-9.180292558397765e-07,-9.180292558397765e-07,-2.169218437376923e-06,-2.169218437376923e-06,-2.169218437376923e-06,-2.169218437376923e-06,-2.169218437376923e-06,-2.169218437376923e-06,0.0003653109709692154
30,2018-03-10 20:59:39,0.0003673474170212172,0.0003673474170212172,0.0003673474170212172,0.0003617014669969188,0.0003742305790835704,-5.868738674826576e-06,-5.868738674826576e-06,-5.868738674826576e-06,6.487705695483409e-06,6.487705695483409e-06,6.487705695483409e-06,6.18967020656833e-07,6.18967020656833e-07,6.18967020656833e-07,6.18967020656833e-07,6.18967020656833e-07,6.18967020656833e-07,0.00036796638404187405
31,2018-03-10 21:59:58,0.0003672174107272042,0.0003672174107272042,0.0003672174107272042,0.00035948043503096223,0.0003720310590828159,-9.879619971586973e-06,-9.879619971586973e-06,-9.879619971586973e-06,8.793916893635957e-06,8.793916893635957e-06,8.793916893635957e-06,-1.0857030779510152e-06,-1.0857030779510152e-06,-1.0857030779510152e-06,-1.0857030779510152e-06,-1.0857030779510152e-06,-1.0857030779510152e-06,0.00036613170764925317
32,2018-03-10 22:59:54,0.0003670882306682732,0.0003670882306682732,0.0003670882306682732,0.00035818725342810304,0.0003705098195602293,-1.1220252986669902e-05,-1.1220252986669902e-05,-1.1220252986669902e-05,8.645333795608095e-06,8.645333795608095e-06,8.645333795608095e-06,-2.5749191910618063e-06,-2.5749191910618063e-06,-2.5749191910618063e-06,-2.5749191910618063e-06,-2.5749191910618063e-06,-2.5749191910618063e-06,0.00036451331147721144
33,2018-03-10 23:59:32,0.0003669596972203363,0.0003669596972203363,0.0003669596972203363,0.00035888049355036855,0.0003718641434735337,-9.733973658353085e-06,-9.733973658353085e-06,-9.733973658353085e-06,8.24375367584137e-06,8.24375367584137e-06,8.24375367584137e-06,-1.4902199825117165e-06,-1.4902199825117165e-06,-1.4902199825117165e-06,-1.4902199825117165e-06,-1.4902199825117165e-06,-1.4902199825117165e-06,0.00036546947723782456
34,2018-03-11 00:59:58,0.00036682943945560195,0.00036682943945560195,0.00036682943945560195,0.00036174070883874675,0.0003746277417455234,-7.742791451652484e-06,-7.742791451652484e-06,-7.742791451652484e-06,9.283097475988458e-06,9.283097475988458e-06,9.283097475988458e-06,1.5403060243359726e-06,1.5403060243359726e-06,1.5403060243359726e-06,1.5403060243359726e-06,1.5403060243359726e-06,1.5403060243359726e-06,0.00036836974547993794
35,2018-03-11 01:59:58,0.00036670011569579953,0.0003667001156957995,0.0003667001156957995,0.00036374691188702604,0.0003766277761370787,-7.115966548643998e-06,-7.115966548643998e-06,-7.115966548643998e-06,1.0282801411238355e-05,1.0282801411238355e-05,1.0282801411238355e-05,3.1668348625943587e-06,3.1668348625943587e-06,3.1668348625943587e-06,3.1668348625943587e-06,3.1668348625943587e-06,3.1668348625943587e-06,0.0003698669505583939
36,2018-03-11 03:58:50,0.0003664439109583243,0.0003664439109583243,0.0003664439109583243,0.00036252259440654563,0.00037493507708347146,-2.2755373801097214e-06,-2.2755373801097214e-06,-2.2755373801097214e-06,4.618252207028942e-06,4.618252207028942e-06,4.618252207028942e-06,2.34271482691922e-06,2.34271482691922e-06,2.34271482691922e-06,2.34271482691922e-06,2.34271482691922e-06,2.34271482691922e-06,0.0003687866257852435
37,2018-03-11 04:56:54,0.00036631875429744885,0.00036631875429744885,0.00036631875429744885,0.00036752388329215315,0.00038009419894526324,4.080340190325798e-06,4.080340190325798e-06,4.080340190325798e-06,3.2059086739965915e-06,3.2059086739965915e-06,3.2059086739965915e-06,7.286248864322388e-06,7.286248864322388e-06,7.286248864322388e-06,7.286248864322388e-06,7.286248864322388e-06,7.286248864322388e-06,0.00037360500316177124
38,2018-03-11 05:59:53,0.0003661830002729229,0.0003661830002729229,0.0003661830002729229,0.0003620875646014594,0.0003747600727686516,8.57785733176946e-06,8.57785733176946e-06,8.57785733176946e-06,-6.503146152476355e-06,-6.503146152476355e-06,-6.503146152476355e-06,2.0747111792931067e-06,2.0747111792931067e-06,2.0747111792931067e-06,2.0747111792931067e-06,2.0747111792931067e-06,2.0747111792931067e-06,0.000368257711452216
39,2018-03-11 06:59:49,0.00036605382020721045,0.00036605382020721045,0.00036605382020721045,0.0003647781083149709,0.0003774230766617648,6.908086830309855e-06,6.908086830309855e-06,6.908086830309855e-06,-2.1064455157970676e-06,-2.1064455157970676e-06,-2.1064455157970676e-06,4.8016413145127874e-06,4.8016413145127874e-06,4.8016413145127874e-06,4.8016413145127874e-06,4.8016413145127874e-06,4.8016413145127874e-06,0.00037085546152172325
40,2018-03-11 07:59:56,0.0003659242449855684,0.0003659242449855684,0.0003659242449855684,0.00036386710256214647,0.000376718702862454,2.2736879051502408e-06,2.2736879051502408e-06,2.2736879051502408e-06,2.1339025740611493e-06,2.1339025740611493e-06,2.1339025740611493e-06,4.4075904792113904e-06,4.4075904792113904e-06,4.4075904792113904e-06,4.4075904792113904e-06,4.4075904792113904e-06,4.4075904792113904e-06,0.00037033183546477977
41,2018-03-11 08:59:29,0.0003657958911549815,0.0003657958911549815,0.0003657958911549815,0.000361346931579222,0.00037392326496840314,1.0985086540680966e-06,1.0985086540680966e-06,1.0985086540680966e-06,7.526092017464296e-07,7.526092017464296e-07,7.526092017464296e-07,1.8511178558145268e-06,1.8511178558145268e-06,1.8511178558145268e-06,1.8511178558145268e-06,1.8511178558145268e-06,1.8511178558145268e-06,0.00036764700901079604
42,2018-03-11 09:59:57,0.0003656655615447466,0.0003656655615447466,0.0003656655615447466,0.00035762826432496364,0.0003709784712672906,5.626218029992549e-06,5.626218029992549e-06,5.626218029992549e-06,-7.262593861371108e-06,-7.262593861371108e-06,-7.262593861371108e-06,-1.6363758313785608e-06,-1.6363758313785608e-06,-1.6363758313785608e-06,-1.6363758313785608e-06,-1.6363758313785608e-06,-1.6363758313785608e-06,0.00036402918571336806
43,2018-03-11 10:58:42,0.00036553893203094336,0.00036553893203094336,0.00036553893203094336,0.00036034176233834975,0.00037292927566010594,1.087891640600006e-05,1.087891640600006e-05,1.087891640600006e-05,-1.0179854732600776e-05,-1.0179854732600776e-05,-1.0179854732600776e-05,6.990616733992832e-07,6.990616733992832e-07,6.990616733992832e-07,6.990616733992832e-07,6.990616733992832e-07,6.990616733992832e-07,0.00036623799370434266
44,2018-03-11 11:58:58,0.00036540903349990437,0.00036540903349990437,0.00036540903349990437,0.00035855722345318945,0.0003718467666281558,1.0961027795780425e-05,1.0961027795780425e-05,1.0961027795780425e-05,-1.1267602778491042e-05,-1.1267602778491042e-05,-1.1267602778491042e-05,-3.0657498271062045e-07,-3.0657498271062045e-07,-3.0657498271062045e-07,-3.0657498271062045e-07,-3.0657498271062045e-07,-3.0657498271062045e-07,0.00036510245851719374
45,2018-03-11 12:59:28,0.00036527863204313687,0.00036527863204313687,0.00036527863204313687,0.00035914015071048726,0.00037239399770861836,5.20923752973907e-06,5.20923752973907e-06,5.20923752973907e-06,-4.588136018037117e-06,-4.588136018037117e-06,-4.588136018037117e-06,6.211015117019543e-07,6.211015117019543e-07,6.211015117019543e-07,6.211015117019543e-07,6.211015117019543e-07,6.211015117019543e-07,0.0003658997335548388
46,2018-03-11 13:59:55,0.0003651483383879583,0.0003651483383879583,0.0003651483383879583,0.0003578513196751559,0.00037142216014172534,-8.715213193242933e-07,-8.715213193242933e-07,-8.715213193242933e-07,4.2842463786407504e-07,4.2842463786407504e-07,4.2842463786407504e-07,-4.430966814602179e-07,-4.430966814602179e-07,-4.430966814602179e-07,-4.430966814602179e-07,-4.430966814602179e-07,-4.430966814602179e-07,0.0003647052417064981
47,2018-03-11 14:59:46,0.000365019337970052,0.000365019337970052,0.000365019337970052,0.00035517009287920376,0.0003681261944058134,-2.421061107217816e-06,-2.421061107217816e-06,-2.421061107217816e-06,-7.093554180340812e-07,-7.093554180340812e-07,-7.093554180340812e-07,-3.130416525251897e-06,-3.130416525251897e-06,-3.130416525251897e-06,-3.130416525251897e-06,-3.130416525251897e-06,-3.130416525251897e-06,0.0003618889214448001
48,2018-03-11 15:59:55,0.0003648896909335096,0.0003648896909335096,0.0003648896909335096,0.00035391557778043765,0.000366340921653986,8.655212760811553e-08,8.655212760811553e-08,8.655212760811553e-08,-4.844132377023899e-06,-4.844132377023899e-06,-4.844132377023899e-06,-4.757580249415783e-06,-4.757580249415783e-06,-4.757580249415783e-06,-4.757580249415783e-06,-4.757580249415783e-06,-4.757580249415783e-06,0.0003601321106840938
49,2018-03-11 16:59:02,0.0003647622711389361,0.0003647622711389361,0.0003647622711389361,0.00035472502620335217,0.00036730063823626287,2.9332896239674223e-06,2.9332896239674223e-06,2.9332896239674223e-06,-6.6559726022159415e-06,-6.6559726022159415e-06,-6.6559726022159415e-06,-3.7226829782485197e-06,-3.7226829782485197e-06,-3.7226829782485197e-06,-3.7226829782485197e-06,-3.7226829782485197e-06,-3.7226829782485197e-06,0.0003610395881606876
50,2018-03-11 17:58:48,0.0003646334503373176,0.0003646334503373176,0.0003646334503373176,0.00035492436887354906,0.00036765658239018307,3.673554737276428e-06,3.673554737276428e-06,3.673554737276428e-06,-6.862031848229535e-06,-6.862031848229535e-06,-6.862031848229535e-06,-3.188477110953108e-06,-3.188477110953108e-06,-3.188477110953108e-06,-3.188477110953108e-06,-3.188477110953108e-06,-3.188477110953108e-06,0.0003614449732263645
51,2018-03-11 18:56:09,0.0003645098384080457,0.0003645098384080457,0.0003645098384080457,0.00035318745565659896,0.00036570140767823846,2.1834175830009983e-06,2.1834175830009983e-06,2.1834175830009983e-06,-6.990358232382351e-06,-6.990358232382351e-06,-6.990358232382351e-06,-4.806940649381352e-06,-4.806940649381352e-06,-4.806940649381352e-06,-4.806940649381352e-06,-4.806940649381352e-06,-4.806940649381352e-06,0.00035970289775866433
52,2018-03-11 19:58:41,0.0003643750546274944,0.0003643750546274944,0.0003643750546274944,0.0003569113015812838,0.0003697336286223458,-1.2943135822279207e-06,-1.2943135822279207e-06,-1.2943135822279207e-06,3.582584044833393e-07,3.582584044833393e-07,3.582584044833393e-07,-9.360551777445814e-07,-9.360551777445814e-07,-9.360551777445814e-07,-9.360551777445814e-07,-9.360551777445814e-07,-9.360551777445814e-07,0.0003634389994497498
53,2018-03-11 20:58:35,0.00036424594670977006,0.00036424594670977006,0.00036424594670977006,0.00035685827575808693,0.0003695349374329321,-5.786386553528252e-06,-5.786386553528252e-06,-5.786386553528252e-06,4.804013546952572e-06,4.804013546952572e-06,4.804013546952572e-06,-9.82373006575679e-07,-9.82373006575679e-07,-9.82373006575679e-07,-9.82373006575679e-07,-9.82373006575679e-07,-9.82373006575679e-07,0.0003632635737031944
54,2018-03-11 21:59:31,0.0003641146115547339,0.0003641146115547339,0.0003641146115547339,0.0003563818302850875,0.00036885425179718423,-9.857484959611315e-06,-9.857484959611315e-06,-9.857484959611315e-06,8.626847981189151e-06,8.626847981189151e-06,8.626847981189151e-06,-1.2306369784221614e-06,-1.2306369784221614e-06,-1.2306369784221614e-06,-1.2306369784221614e-06,-1.2306369784221614e-06,-1.2306369784221614e-06,0.00036288397457631173
55,2018-03-11 22:58:12,0.0003639881260293284,0.0003639881260293284,0.0003639881260293284,0.00035518551128936837,0.0003681176073146384,-1.1227703989643869e-05,-1.1227703989643869e-05,-1.1227703989643869e-05,8.898339702836282e-06,8.898339702836282e-06,8.898339702836282e-06,-2.3293642868075882e-06,-2.3293642868075882e-06,-2.3293642868075882e-06,-2.3293642868075882e-06,-2.3293642868075882e-06,-2.3293642868075882e-06,0.0003616587617425208
56,2018-03-11 23:54:48,0.0003638661309017292,0.0003638661309017292,0.0003638661309017292,0.0003561377287944262,0.00036915679519069724,-9.908319711962663e-06,-9.908319711962663e-06,-9.908319711962663e-06,8.664000870915474e-06,8.664000870915474e-06,8.664000870915474e-06,-1.2443188410471875e-06,-1.2443188410471875e-06,-1.2443188410471875e-06,-1.2443188410471875e-06,-1.2443188410471875e-06,-1.2443188410471875e-06,0.00036262181206068203
57,2018-03-12 00:59:58,0.00036372567125835073,0.00036372567125835073,0.00036372567125835073,0.00035885553704178186,0.00037123296226335107,-7.742791451548626e-06,-7.742791451548626e-06,-7.742791451548626e-06,9.283097474731678e-06,9.283097474731678e-06,9.283097474731678e-06,1.5403060231830523e-06,1.5403060231830523e-06,1.5403060231830523e-06,1.5403060231830523e-06,1.5403060231830523e-06,1.5403060231830523e-06,0.0003652659772815338
58,2018-03-12 01:59:52,0.0003635965633406265,0.0003635965633406265,0.0003635965633406265,0.0003604089530784552,0.0003726114882857265,-7.116322633856614e-06,-7.116322633856614e-06,-7.116322633856614e-06,1.028820713039232e-05,1.028820713039232e-05,1.028820713039232e-05,3.1718844965357066e-06,3.1718844965357066e-06,3.1718844965357066e-06,3.1718844965357066e-06,3.1718844965357066e-06,3.1718844965357066e-06,0.00036676844783716217
59,2018-03-12 02:59:47,0.000363469112385768,0.000363469112385768,0.000363469112385768,0.0003591631646616276,0.00037216920664095255,-6.238406570695143e-06,-6.238406570695143e-06,-6.238406570695143e-06,8.175413789935988e-06,8.175413789935988e-06,8.175413789935988e-06,1.9370072192408465e-06,1.9370072192408465e-06,1.9370072192408465e-06,1.9370072192408465e-06,1.9370072192408465e-06,1.9370072192408465e-06,0.00036540611960500887
60,2018-03-12 03:58:57,0.0003633432567836129,0.0003633432567836129,0.0003633432567836129,0.0003587103311817389,0.00037153548889481904,-2.2641851214558977e-06,-2.2641851214558977e-06,-2.2641851214558977e-06,4.273796363902511e-06,4.273796363902511e-06,4.273796363902511e-06,2.0096112424466135e-06,2.0096112424466135e-06,2.0096112424466135e-06,2.0096112424466135e-06,2.0096112424466135e-06,2.0096112424466135e-06,0.0003653528680260595
61,2018-03-12 04:59:08,0.00036321523859223767,0.0003632152385922377,0.0003632152385922377,0.0003572242492154363,0.0003701237358198023,4.3184237691096045e-06,4.3184237691096045e-06,4.3184237691096045e-06,-3.6329099023910197e-06,-3.6329099023910197e-06,-3.6329099023910197e-06,6.855138667185849e-07,6.855138667185849e-07,6.855138667185849e-07,6.855138667185849e-07,6.855138667185849e-07,6.855138667185849e-07,0.00036390075245895626
62,2018-03-12 05:59:52,0.0003630860504755467,0.0003630860504755467,0.0003630860504755467,0.00035882213290542865,0.0003715100405178559,8.577480030575525e-06,8.577480030575525e-06,8.577480030575525e-06,-6.5191144695939385e-06,-6.5191144695939385e-06,-6.5191144695939385e-06,2.0583655609815863e-06,2.0583655609815863e-06,2.0583655609815863e-06,2.0583655609815863e-06,2.0583655609815863e-06,2.0583655609815863e-06,0.0003651444160365283
