,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,daily,daily_lower,daily_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yhat
0,2018-03-30 06:59:59,684792.6047197446,684792.6047197448,684792.6047197448,676457.799470344,697482.4368864469,2437.088388914541,2437.088388914541,2437.088388914541,2437.088388914541,2437.088388914541,2437.088388914541,2437.088388914541,2437.088388914541,2437.088388914541,687229.6931086592
1,2018-03-30 07:59:57,685369.7390032293,685369.7390032293,685369.7390032293,677724.6004253945,697882.2003207847,2839.880960698306,2839.880960698306,2839.880960698306,2839.880960698306,2839.880960698306,2839.880960698306,2839.880960698306,2839.880960698306,2839.880960698306,688209.6199639277
2,2018-03-30 08:59:59,685947.5149034825,685947.5149034825,685947.5149034825,677929.8658719835,697311.2742653333,1680.9032901601638,1680.9032901601638,1680.9032901601638,1680.9032901601638,1680.9032901601638,1680.9032901601638,1680.9032901601638,1680.9032901601638,1680.9032901601638,687628.4181936426
3,2018-03-30 09:59:57,686524.6491869672,686524.6491869672,686524.6491869672,676061.7710731826,696018.3126788029,-649.5371090952915,-649.5371090952915,-649.5371090952915,-649.5371090952915,-649.5371090952915,-649.5371090952915,-649.5371090952915,-649.5371090952915,-649.5371090952915,685875.1120778719
4,2018-03-30 10:59:59,687102.4250872205,687102.4250872205,687102.4250872205,674301.8591715462,693758.6385489737,-2885.1438283043944,-2885.1438283043944,-2885.1438283043944,-2885.1438283043944,-2885.1438283043944,-2885.1438283043944,-2885.1438283043944,-2885.1438283043944,-2885.1438283043944,684217.2812589161
5,2018-03-30 11:59:59,687679.8801790895,687679.8801790895,687679.8801790895,673097.7918849334,693579.7657280979,-3833.1903315689383,-3833.1903315689383,-3833.1903315689383,-3833.1903315689383,-3833.1903315689383,-3833.1903315689383,-3833.1903315689383,-3833.1903315689383,-3833.1903315689383,683846.6898475206
6,2018-03-30 12:59:59,688257.3352709584,688257.3352709584,688257.3352709584,673898.2395162297,694810.2819142644,-3265.381017580389,-3265.381017580389,-3265.381017580389,-3265.381017580389,-3265.381017580389,-3265.381017580389,-3265.381017580389,-3265.381017580389,-3265.381017580389,684991.954253378
7,2018-03-30 13:59:59,688834.7903628274,688834.7903628275,688834.7903628275,676814.4208902345,696935.4061406999,-1997.1462321332938,-1997.1462321332938,-1997.1462321332938,-1997.1462321332938,-1997.1462321332938,-1997.1462321332938,-1997.1462321332938,-1997.1462321332938,-1997.1462321332938,686837.6441306941
8,2018-03-30 14:59:59,689412.2455237907,689412.2455237907,689412.2455237907,678195.4846792088,697963.0185297973,-1170.9048476086848,-1170.9048476086848,-1170.9048476086848,-1170.9048476086848,-1170.9048476086848,-1170.9048476086848,-1170.9048476086848,-1170.9048476086848,-1170.9048476086848,688241.3406761821
9,2018-03-30 15:59:59,689989.700684754,689989.700684754,689989.700684754,678488.7661945274,698550.1450956032,-1378.4145772045083,-1378.4145772045083,-1378.4145772045083,-1378.4145772045083,-1378.4145772045083,-1378.4145772045083,-1378.4145772045083,-1378.4145772045083,-1378.4145772045083,688611.2861075494
