,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,daily,daily_lower,daily_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yhat
0,2018-03-31 23:59:58,667311.8341515275,667311.8341515275,667311.8341515275,661657.7595847128,684573.6592529546,5641.584540539056,5641.584540539056,5641.584540539056,5641.584540539056,5641.584540539056,5641.584540539056,5641.584540539056,5641.584540539056,5641.584540539056,672953.4186920666
1,2018-04-01 00:59:58,668231.6500302095,668231.6500302095,668231.6500302095,663701.0003225356,686501.914070022,6976.7753889373325,6976.7753889373325,6976.7753889373325,6976.7753889373325,6976.7753889373325,6976.7753889373325,6976.7753889373325,6976.7753889373325,6976.7753889373325,675208.4254191468
2,2018-04-01 01:59:59,669151.721413302,669151.721413302,669151.721413302,664869.3871239345,686989.3157805627,7337.681098143528,7337.681098143528,7337.681098143528,7337.681098143528,7337.681098143528,7337.681098143528,7337.681098143528,7337.681098143528,7337.681098143528,676489.4025114456
3,2018-04-01 02:59:59,670071.537291984,670071.537291984,670071.537291984,666055.431971459,688500.2643081342,6609.8168572554405,6609.8168572554405,6609.8168572554405,6609.8168572554405,6609.8168572554405,6609.8168572554405,6609.8168572554405,6609.8168572554405,6609.8168572554405,676681.3541492394
4,2018-04-01 03:59:59,670991.3531706659,670991.3531706659,670991.3531706659,665159.9439848794,687927.0008419428,5106.646068909408,5106.646068909408,5106.646068909408,5106.646068909408,5106.646068909408,5106.646068909408,5106.646068909408,5106.646068909408,5106.646068909408,676097.9992395754
5,2018-04-01 04:59:59,671911.1690493478,671911.1690493478,671911.1690493478,663627.6720745609,686799.630580938,3358.058122504242,3358.058122504242,3358.058122504242,3358.058122504242,3358.058122504242,3358.058122504242,3358.058122504242,3358.058122504242,3358.058122504242,675269.227171852
6,2018-04-01 05:59:59,672830.9849280297,672830.9849280297,672830.9849280297,663410.0105201042,685997.2036930299,1722.6405584357778,1722.6405584357778,1722.6405584357778,1722.6405584357778,1722.6405584357778,1722.6405584357778,1722.6405584357778,1722.6405584357778,1722.6405584357778,674553.6254864655
7,2018-04-01 06:59:46,673747.4792493719,673747.4792493719,673747.4792493719,662448.7647594939,684660.2493480982,182.2573641680819,182.2573641680819,182.2573641680819,182.2573641680819,182.2573641680819,182.2573641680819,182.2573641680819,182.2573641680819,182.2573641680819,673929.73661354
8,2018-04-01 07:59:55,674669.5946679468,674669.5946679468,674669.5946679468,662034.4891212009,684758.1151710518,-1508.990779873506,-1508.990779873506,-1508.990779873506,-1508.990779873506,-1508.990779873506,-1508.990779873506,-1508.990779873506,-1508.990779873506,-1508.990779873506,673160.6038880734
9,2018-04-01 08:59:59,675590.4325644677,675590.4325644677,675590.4325644677,661656.7699591542,683753.9925559205,-3375.4985583835555,-3375.4985583835555,-3375.4985583835555,-3375.4985583835555,-3375.4985583835555,-3375.4985583835555,-3375.4985583835555,-3375.4985583835555,-3375.4985583835555,672214.9340060841
