,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,daily,daily_lower,daily_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yhat
0,2018-03-09 14:59:53,0.00034361252508623694,0.00034361252508623694,0.00034361252508623694,0.0003333633665963529,0.0003468749041454424,-2.946797034102784e-06,-2.946797034102784e-06,-2.946797034102784e-06,-2.946797034102784e-06,-2.946797034102784e-06,-2.946797034102784e-06,-2.946797034102784e-06,-2.946797034102784e-06,-2.946797034102784e-06,0.0003406657280521342
1,2018-03-09 15:59:48,0.00034479954601128297,0.00034479954601128297,0.00034479954601128297,0.00033280955231303617,0.0003469642214738124,-4.751984111409513e-06,-4.751984111409513e-06,-4.751984111409513e-06,-4.751984111409513e-06,-4.751984111409513e-06,-4.751984111409513e-06,-4.751984111409513e-06,-4.751984111409513e-06,-4.751984111409513e-06,0.0003400475618998735
2,2018-03-09 16:59:28,0.00034598161413691985,0.00034598161413691985,0.00034598161413691985,0.00033471109014381555,0.00034816220622096376,-4.946370850674491e-06,-4.946370850674491e-06,-4.946370850674491e-06,-4.946370850674491e-06,-4.946370850674491e-06,-4.946370850674491e-06,-4.946370850674491e-06,-4.946370850674491e-06,-4.946370850674491e-06,0.0003410352432862454
3,2018-03-09 17:59:44,0.00034717556898113865,0.00034717556898113865,0.00034717556898113865,0.0003364167128801056,0.00035034438115336234,-3.3712845119825663e-06,-3.3712845119825663e-06,-3.3712845119825663e-06,-3.3712845119825663e-06,-3.3712845119825663e-06,-3.3712845119825663e-06,-3.3712845119825663e-06,-3.3712845119825663e-06,-3.3712845119825663e-06,0.0003438042844691561
4,2018-03-09 18:59:50,0.0003483662219590847,0.0003483662219590847,0.0003483662219590847,0.000340217407599731,0.0003538304908752522,-1.3160263691677695e-06,-1.3160263691677695e-06,-1.3160263691677695e-06,-1.3160263691677695e-06,-1.3160263691677695e-06,-1.3160263691677695e-06,-1.3160263691677695e-06,-1.3160263691677695e-06,-1.3160263691677695e-06,0.00034705019558991694
5,2018-03-09 19:58:24,0.00034952649776732157,0.00034952649776732157,0.00034952649776732157,0.0003422242175199305,0.0003558190342668671,-3.7345468588551794e-07,-3.7345468588551794e-07,-3.7345468588551794e-07,-3.7345468588551794e-07,-3.7345468588551794e-07,-3.7345468588551794e-07,-3.7345468588551794e-07,-3.7345468588551794e-07,-3.7345468588551794e-07,0.00034915304308143604
6,2018-03-09 20:59:34,0.00035073828268941307,0.00035073828268941307,0.00035073828268941307,0.00034288238886886964,0.00035644575869216854,-9.878759014739167e-07,-9.878759014739167e-07,-9.878759014739167e-07,-9.878759014739167e-07,-9.878759014739167e-07,-9.878759014739167e-07,-9.878759014739167e-07,-9.878759014739167e-07,-9.878759014739167e-07,0.0003497504067879392
7,2018-03-09 21:59:29,0.0003519253036210622,0.0003519253036210622,0.0003519253036210622,0.0003428812216071882,0.0003561991196416168,-2.1466143250575878e-06,-2.1466143250575878e-06,-2.1466143250575878e-06,-2.1466143250575878e-06,-2.1466143250575878e-06,-2.1466143250575878e-06,-2.1466143250575878e-06,-2.1466143250575878e-06,-2.1466143250575878e-06,0.00034977868929600463
8,2018-03-09 22:59:48,0.00035312024903180994,0.00035312024903180994,0.00035312024903180994,0.0003436309304080824,0.00035767282893919036,-2.3415018338191145e-06,-2.3415018338191145e-06,-2.3415018338191145e-06,-2.3415018338191145e-06,-2.3415018338191145e-06,-2.3415018338191145e-06,-2.3415018338191145e-06,-2.3415018338191145e-06,-2.3415018338191145e-06,0.0003507787471979908
9,2018-03-09 23:59:49,0.0003543092510832337,0.0003543092510832337,0.0003543092510832337,0.0003464725064338211,0.0003606217573827592,-9.960784820617815e-07,-9.960784820617815e-07,-9.960784820617815e-07,-9.960784820617815e-07,-9.960784820617815e-07,-9.960784820617815e-07,-9.960784820617815e-07,-9.960784820617815e-07,-9.960784820617815e-07,0.0003533131726011719
10,2018-03-10 00:59:35,0.0003554933003352209,0.0003554933003352209,0.0003554933003352209,0.0003495033228273648,0.00036329169013347653,1.0383488484543652e-06,1.0383488484543652e-06,1.0383488484543652e-06,1.0383488484543652e-06,1.0383488484543652e-06,1.0383488484543652e-06,1.0383488484543652e-06,1.0383488484543652e-06,1.0383488484543652e-06,0.0003565316491836753
11,2018-03-10 01:59:31,0.0003566806514534991,0.0003566806514534991,0.0003566806514534991,0.0003521203129863377,0.0003660067542138734,2.4167107667544836e-06,2.4167107667544836e-06,2.4167107667544836e-06,2.4167107667544836e-06,2.4167107667544836e-06,2.4167107667544836e-06,2.4167107667544836e-06,2.4167107667544836e-06,2.4167107667544836e-06,0.0003590973622202536
12,2018-03-10 02:59:51,0.00035787592705087596,0.00035787592705087596,0.00035787592705087596,0.0003540333304413553,0.00036738669011724014,2.547287082211722e-06,2.547287082211722e-06,2.547287082211722e-06,2.547287082211722e-06,2.547287082211722e-06,2.547287082211722e-06,2.547287082211722e-06,2.547287082211722e-06,2.547287082211722e-06,0.0003604232141330877
13,2018-03-10 03:59:52,0.00035906492910229974,0.00035906492910229974,0.00035906492910229974,0.00035452920074052335,0.000367534123566329,2.0794694925992864e-06,2.0794694925992864e-06,2.0794694925992864e-06,2.0794694925992864e-06,2.0794694925992864e-06,2.0794694925992864e-06,2.0794694925992864e-06,2.0794694925992864e-06,2.0794694925992864e-06,0.00036114439859489904
14,2018-03-10 04:57:15,0.0003601619903735304,0.0003601619903735304,0.0003601619903735304,0.0003550194360823135,0.0003690244709146344,2.084742263153114e-06,2.084742263153114e-06,2.084742263153114e-06,2.084742263153114e-06,2.084742263153114e-06,2.084742263153114e-06,2.084742263153114e-06,2.084742263153114e-06,2.084742263153114e-06,0.0003622467326366835
15,2018-03-10 05:59:47,0.00036135750994647765,0.00036135750994647765,0.00036135750994647765,0.00035762234635442364,0.00037103521005349996,2.960350513626832e-06,2.960350513626832e-06,2.960350513626832e-06,2.960350513626832e-06,2.960350513626832e-06,2.960350513626832e-06,2.960350513626832e-06,2.960350513626832e-06,2.960350513626832e-06,0.0003643178604601045
16,2018-03-10 06:59:56,0.0003625074646742939,0.0003625074646742939,0.0003625074646742939,0.0003595463545262179,0.0003731089846408163,3.887874295584967e-06,3.887874295584967e-06,3.887874295584967e-06,3.887874295584967e-06,3.887874295584967e-06,3.887874295584967e-06,3.887874295584967e-06,3.887874295584967e-06,3.887874295584967e-06,0.0003663953389698789
17,2018-03-10 07:59:41,0.0003636497721553749,0.0003636497721553749,0.0003636497721553749,0.00036071798322501067,0.00037452457671801524,3.836365344227526e-06,3.836365344227526e-06,3.836365344227526e-06,3.836365344227526e-06,3.836365344227526e-06,3.836365344227526e-06,3.836365344227526e-06,3.836365344227526e-06,3.836365344227526e-06,0.00036748613749960245
18,2018-03-10 08:59:28,0.0003647927169070172,0.0003647927169070172,0.0003647927169070172,0.000360350152561658,0.0003741779459435473,2.5980033778178487e-06,2.5980033778178487e-06,2.5980033778178487e-06,2.5980033778178487e-06,2.5980033778178487e-06,2.5980033778178487e-06,2.5980033778178487e-06,2.5980033778178487e-06,2.5980033778178487e-06,0.0003673907202848351
19,2018-03-10 09:59:55,0.00036594840706988496,0.00036594840706988496,0.00036594840706988496,0.0003596816037955229,0.0003733942616100035,1.0104709390256402e-06,1.0104709390256402e-06,1.0104709390256402e-06,1.0104709390256402e-06,1.0104709390256402e-06,1.0104709390256402e-06,1.0104709390256402e-06,1.0104709390256402e-06,1.0104709390256402e-06,0.0003669588780089106
