,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,daily,daily_lower,daily_upper,hourly,hourly_lower,hourly_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yhat
543,2018-03-10 08:59:28,0.0003530172226932019,0.0003530172226932019,0.0003530172226932019,0.0003424080419801454,0.00037206395215435553,-4.059712186678751e-06,-4.059712186678751e-06,-4.059712186678751e-06,6.1088245584566475e-06,6.1088245584566475e-06,6.1088245584566475e-06,4.1543242272798005e-06,4.1543242272798005e-06,4.1543242272798005e-06,4.1543242272798005e-06,4.1543242272798005e-06,4.1543242272798005e-06,2.1052118555019044e-06,2.1052118555019044e-06,2.1052118555019044e-06,0.0003571715469204817
544,2018-03-10 09:59:55,0.00035298864914884957,0.00035298864914884957,0.00035298864914884957,0.00034211076916463196,0.0003704105095318576,-4.852446319321914e-06,-4.852446319321914e-06,-4.852446319321914e-06,4.723265972105263e-06,4.723265972105263e-06,4.723265972105263e-06,2.7693879948478685e-06,2.7693879948478685e-06,2.7693879948478685e-06,2.7693879948478685e-06,2.7693879948478685e-06,2.7693879948478685e-06,2.8985683420645175e-06,2.8985683420645175e-06,2.8985683420645175e-06,0.0003557580371436974
545,2018-03-10 10:57:05,0.0003529616275725804,0.0003529616275725803,0.0003529616275725803,0.0003444445177508387,0.0003724808965174626,-2.969140689061796e-06,-2.969140689061796e-06,-2.969140689061796e-06,5.208021010509785e-06,5.208021010509785e-06,5.208021010509785e-06,5.876315784865255e-06,5.876315784865255e-06,5.876315784865255e-06,5.876315784865255e-06,5.876315784865255e-06,5.876315784865255e-06,3.6374354634172667e-06,3.6374354634172667e-06,3.6374354634172667e-06,0.00035883794335744563
546,2018-03-10 11:59:55,0.00035293192747271594,0.00035293192747271594,0.00035293192747271594,0.00034100552417461503,0.0003698084730875102,4.632377843052211e-07,4.632377843052211e-07,4.632377843052211e-07,-2.5914222045954057e-06,-2.5914222045954057e-06,-2.5914222045954057e-06,2.306625083304044e-06,2.306625083304044e-06,2.306625083304044e-06,2.306625083304044e-06,2.306625083304044e-06,2.306625083304044e-06,4.434809503594228e-06,4.434809503594228e-06,4.434809503594228e-06,0.00035523855255602
547,2018-03-10 12:59:18,0.0003529038581210403,0.0003529038581210403,0.0003529038581210403,0.00034228635186197854,0.00037015914053208494,3.2231205104416262e-06,3.2231205104416262e-06,3.2231205104416262e-06,-4.6637039290715905e-06,-4.6637039290715905e-06,-4.6637039290715905e-06,3.7317999153039377e-06,3.7317999153039377e-06,3.7317999153039377e-06,3.7317999153039377e-06,3.7317999153039377e-06,3.7317999153039377e-06,5.1723833339339015e-06,5.1723833339339015e-06,5.1723833339339015e-06,0.0003566356580363443
548,2018-03-10 13:59:48,0.0003528752609426563,0.0003528752609426563,0.0003528752609426563,0.00034224224926296274,0.00037102060814874714,4.4636542852241616e-06,4.4636542852241616e-06,4.4636542852241616e-06,-6.166073085853804e-06,-6.166073085853804e-06,-6.166073085853804e-06,4.2035702037617955e-06,4.2035702037617955e-06,4.2035702037617955e-06,4.2035702037617955e-06,4.2035702037617955e-06,4.2035702037617955e-06,5.905989004391436e-06,5.905989004391436e-06,5.905989004391436e-06,0.0003570788311464181
549,2018-03-10 14:59:45,0.0003528469237386212,0.0003528469237386212,0.0003528469237386212,0.0003446145698617723,0.00037412515790529225,3.934463049033492e-06,3.934463049033492e-06,3.934463049033492e-06,-5.49153046121908e-06,-5.49153046121908e-06,-5.49153046121908e-06,5.056355811720892e-06,5.056355811720892e-06,5.056355811720892e-06,5.056355811720892e-06,5.056355811720892e-06,5.056355811720892e-06,6.613423223906481e-06,6.613423223906481e-06,6.613423223906481e-06,0.0003579032795503421
550,2018-03-10 15:59:52,0.00035281850775448036,0.00035281850775448036,0.00035281850775448036,0.0003433940253950115,0.0003733755748071958,2.1221357459263935e-06,2.1221357459263935e-06,2.1221357459263935e-06,-3.2278713355986464e-06,-3.2278713355986464e-06,-3.2278713355986464e-06,6.19590371029517e-06,6.19590371029517e-06,6.19590371029517e-06,6.19590371029517e-06,6.19590371029517e-06,6.19590371029517e-06,7.3016392999674235e-06,7.3016392999674235e-06,7.3016392999674235e-06,0.0003590144114647755
551,2018-03-10 16:59:52,0.0003527901469164135,0.0003527901469164135,0.0003527901469164135,0.00034593638286195663,0.0003751200790804172,-9.293084858646e-08,-9.293084858646e-08,-9.293084858646e-08,-5.521066864785307e-07,-5.521066864785307e-07,-5.521066864785307e-07,7.320714999197186e-06,7.320714999197186e-06,7.320714999197186e-06,7.320714999197186e-06,7.320714999197186e-06,7.320714999197186e-06,7.965752534262177e-06,7.965752534262177e-06,7.965752534262177e-06,0.0003601108619156107
552,2018-03-10 17:58:40,0.000352762353295108,0.000352762353295108,0.000352762353295108,0.00034546705185041596,0.0003742585292020209,-1.8841726153309266e-06,-1.8841726153309266e-06,-1.8841726153309266e-06,6.552154072495679e-07,6.552154072495679e-07,6.552154072495679e-07,7.364079009023683e-06,7.364079009023683e-06,7.364079009023683e-06,7.364079009023683e-06,7.364079009023683e-06,7.364079009023683e-06,8.593036217105042e-06,8.593036217105042e-06,8.593036217105042e-06,0.00036012643230413173
553,2018-03-10 18:57:09,0.00035273470935600346,0.00035273470935600346,0.00035273470935600346,0.00034559456955406733,0.0003750492053471826,-2.999874817039637e-06,-2.999874817039637e-06,-2.999874817039637e-06,1.4313177957958953e-06,1.4313177957958953e-06,1.4313177957958953e-06,7.6239048085838205e-06,7.6239048085838205e-06,7.6239048085838205e-06,7.6239048085838205e-06,7.6239048085838205e-06,7.6239048085838205e-06,9.192461829827562e-06,9.192461829827562e-06,9.192461829827562e-06,0.00036035861416458726
554,2018-03-10 19:58:03,0.0003527059230194157,0.0003527059230194157,0.0003527059230194157,0.00034680590767781745,0.00037687164529843944,-3.5045195589931263e-06,-3.5045195589931263e-06,-3.5045195589931263e-06,3.449019811961834e-06,3.449019811961834e-06,3.449019811961834e-06,9.733859006963366e-06,9.733859006963366e-06,9.733859006963366e-06,9.733859006963366e-06,9.733859006963366e-06,9.733859006963366e-06,9.789358753994659e-06,9.789358753994659e-06,9.789358753994659e-06,0.0003624397820263791
