,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,daily,daily_lower,daily_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yhat
0,2018-03-17 13:58:52,0.02802599213266047,0.02802599213266047,0.02802599213266047,0.02700185801254384,0.02872966164078968,-0.0001524822596458757,-0.0001524822596458757,-0.0001524822596458757,-0.0001524822596458757,-0.0001524822596458757,-0.0001524822596458757,-0.0001524822596458757,-0.0001524822596458757,-0.0001524822596458757,0.027873509873014592
1,2018-03-17 14:58:51,0.028026944787443612,0.028026944787443612,0.028026944787443612,0.027031270786241346,0.028843278911645533,-7.375600349304729e-05,-7.375600349304729e-05,-7.375600349304729e-05,-7.375600349304729e-05,-7.375600349304729e-05,-7.375600349304729e-05,-7.375600349304729e-05,-7.375600349304729e-05,-7.375600349304729e-05,0.027953188783950565
2,2018-03-17 15:59:48,0.02802791279481842,0.02802791279481842,0.02802791279481842,0.027189045988855784,0.02890340713859629,7.688250756850083e-06,7.688250756850083e-06,7.688250756850083e-06,7.688250756850083e-06,7.688250756850083e-06,7.688250756850083e-06,7.688250756850083e-06,7.688250756850083e-06,7.688250756850083e-06,0.028035601045575273
3,2018-03-17 16:59:33,0.028028861743803576,0.028028861743803576,0.028028861743803576,0.027207584518625445,0.02898517157682675,0.0001076231981478422,0.0001076231981478422,0.0001076231981478422,0.0001076231981478422,0.0001076231981478422,0.0001076231981478422,0.0001076231981478422,0.0001076231981478422,0.0001076231981478422,0.02813648494195142
4,2018-03-17 17:59:05,0.028029807251690596,0.028029807251690596,0.028029807251690596,0.027406732615287827,0.0291150051318655,0.00020730838089321428,0.00020730838089321428,0.00020730838089321428,0.00020730838089321428,0.00020730838089321428,0.00020730838089321428,0.00020730838089321428,0.00020730838089321428,0.00020730838089321428,0.02823711563258381
5,2018-03-17 18:59:52,0.028030772612066844,0.028030772612066844,0.028030772612066844,0.027411360875079314,0.0291634602735629,0.00026883134590171404,0.00026883134590171404,0.00026883134590171404,0.00026883134590171404,0.00026883134590171404,0.00026883134590171404,0.00026883134590171404,0.00026883134590171404,0.00026883134590171404,0.028299603957968558
6,2018-03-17 19:57:30,0.028031687944170238,0.028031687944170238,0.028031687944170238,0.02746755610791494,0.029233188119266253,0.00027445594492913114,0.00027445594492913114,0.00027445594492913114,0.00027445594492913114,0.00027445594492913114,0.00027445594492913114,0.00027445594492913114,0.00027445594492913114,0.00027445594492913114,0.02830614388909937
7,2018-03-17 20:59:08,0.02803266680427949,0.02803266680427949,0.02803266680427949,0.027460380709309312,0.029138122846858863,0.00025057215292721176,0.00025057215292721176,0.00025057215292721176,0.00025057215292721176,0.00025057215292721176,0.00025057215292721176,0.00025057215292721176,0.00025057215292721176,0.00025057215292721176,0.0282832389572067
8,2018-03-17 21:59:28,0.028033625017799102,0.028033625017799102,0.028033625017799102,0.027443971722537246,0.029120312487297382,0.00023842419721044193,0.00023842419721044193,0.00023842419721044193,0.00023842419721044193,0.00023842419721044193,0.00023842419721044193,0.00023842419721044193,0.00023842419721044193,0.00023842419721044193,0.028272049215009545
9,2018-03-17 22:59:57,0.02803458561361752,0.02803458561361752,0.02803458561361752,0.0273412292615841,0.029129291973005678,0.00024595764129064433,0.00024595764129064433,0.00024595764129064433,0.00024595764129064433,0.00024595764129064433,0.00024595764129064433,0.00024595764129064433,0.00024595764129064433,0.00024595764129064433,0.028280543254908162
10,2018-03-17 23:58:38,0.02803551762185026,0.02803551762185026,0.02803551762185026,0.027374775317559146,0.029060740785289432,0.00023712539723702821,0.00023712539723702821,0.00023712539723702821,0.00023712539723702821,0.00023712539723702821,0.00023712539723702821,0.00023712539723702821,0.00023712539723702821,0.00023712539723702821,0.02827264301908729
11,2018-03-18 00:59:48,0.028036489070363234,0.028036489070363234,0.028036489070363234,0.027340606535367958,0.02899380662159745,0.00016902785954970862,0.00016902785954970862,0.00016902785954970862,0.00016902785954970862,0.00016902785954970862,0.00016902785954970862,0.00016902785954970862,0.00016902785954970862,0.00016902785954970862,0.02820551692991294
12,2018-03-18 01:59:57,0.0280374443721843,0.0280374443721843,0.0280374443721843,0.027237482312253404,0.02902169943877168,5.0220385922064776e-05,5.0220385922064776e-05,5.0220385922064776e-05,5.0220385922064776e-05,5.0220385922064776e-05,5.0220385922064776e-05,5.0220385922064776e-05,5.0220385922064776e-05,5.0220385922064776e-05,0.028087664758106364
13,2018-03-18 02:59:59,0.028038397821106297,0.028038397821106297,0.028038397821106297,0.027116419043984485,0.028874278264285597,-5.554421295404148e-05,-5.554421295404148e-05,-5.554421295404148e-05,-5.554421295404148e-05,-5.554421295404148e-05,-5.554421295404148e-05,-5.554421295404148e-05,-5.554421295404148e-05,-5.554421295404148e-05,0.027982853608152256
14,2018-03-18 03:59:48,0.028039347828753135,0.028039347828753135,0.028039347828753135,0.027152387615002254,0.028792498707160788,-7.961596103326726e-05,-7.961596103326726e-05,-7.961596103326726e-05,-7.961596103326726e-05,-7.961596103326726e-05,-7.961596103326726e-05,-7.961596103326726e-05,-7.961596103326726e-05,-7.961596103326726e-05,0.027959731867719866
15,2018-03-18 04:58:32,0.028040280630911796,0.028040280630911796,0.028040280630911796,0.027126500972072837,0.028830499969499605,-1.7422833055321442e-05,-1.7422833055321442e-05,-1.7422833055321442e-05,-1.7422833055321442e-05,-1.7422833055321442e-05,-1.7422833055321442e-05,-1.7422833055321442e-05,-1.7422833055321442e-05,-1.7422833055321442e-05,0.028022857797856474
