Time,avg
2018-03-09 14:59:53,0.000334840
2018-03-09 15:59:48,0.000330240
2018-03-09 16:59:28,0.0003336866666666666666666667
2018-03-09 17:59:44,0.000340690
2018-03-09 18:59:50,0.0003402633333333333333333333
2018-03-09 19:58:24,0.000345190
2018-03-09 20:59:34,0.0003540766666666666666666667
2018-03-09 21:59:29,0.0003554333333333333333333333
2018-03-09 22:59:48,0.0003461566666666666666666667
2018-03-09 23:59:49,0.0003526066666666666666666667
2018-03-10 00:59:35,0.0003584833333333333333333333
2018-03-10 01:59:31,0.0003660833333333333333333333
2018-03-10 02:59:51,0.0003632166666666666666666667
2018-03-10 03:59:52,0.0003587566666666666666666667
2018-03-10 04:57:15,0.000357760
2018-03-10 05:59:47,0.0003629333333333333333333333
2018-03-10 06:59:56,0.0003642933333333333333333333
2018-03-10 07:59:41,0.0003702566666666666666666667
2018-03-10 08:59:28,0.0003727866666666666666666667
2018-03-10 09:59:55,0.0003767666666666666666666667
2018-03-10 10:57:05,0.0003803233333333333333333333
2018-03-10 11:59:55,0.0003852566666666666666666667
2018-03-10 12:59:18,0.0003789266666666666666666667
2018-03-10 13:59:48,0.0003720966666666666666666667
2018-03-10 14:59:45,0.0003699833333333333333333333
2018-03-10 15:59:52,0.0003621133333333333333333333
2018-03-10 16:59:52,0.0003593333333333333333333333
2018-03-10 17:58:40,0.0003618233333333333333333333
2018-03-10 18:57:09,0.000360410
2018-03-10 19:58:03,0.0003540766666666666666666667
2018-03-10 20:59:39,0.0003607566666666666666666667
2018-03-10 21:59:58,0.0003690233333333333333333333
2018-03-10 22:59:54,0.0003736666666666666666666667
2018-03-10 23:59:32,0.0003758733333333333333333333
2018-03-11 00:59:58,0.0003680333333333333333333333
2018-03-11 01:59:58,0.000370080
2018-03-11 03:58:50,0.000372560
2018-03-11 04:56:54,0.0003772566666666666666666667
2018-03-11 05:59:53,0.0003731633333333333333333333
2018-03-11 06:59:49,0.0003667066666666666666666667
2018-03-11 07:59:56,0.0003676333333333333333333333
2018-03-11 08:59:29,0.0003601166666666666666666667
2018-03-11 09:59:57,0.0003569033333333333333333333
2018-03-11 10:58:42,0.000359280
2018-03-11 11:58:58,0.0003598266666666666666666667
2018-03-11 12:59:28,0.000363050
2018-03-11 13:59:55,0.000368420
2018-03-11 14:59:46,0.0003656466666666666666666667
2018-03-11 15:59:55,0.000365690
2018-03-11 16:59:02,0.0003587366666666666666666667
2018-03-11 17:58:48,0.0003579066666666666666666667
2018-03-11 18:56:09,0.0003636633333333333333333333
2018-03-11 19:58:41,0.0003611033333333333333333333
2018-03-11 20:58:35,0.0003613666666666666666666667
2018-03-11 21:59:31,0.000362810
2018-03-11 22:58:12,0.0003628666666666666666666667
2018-03-11 23:54:48,0.0003629266666666666666666667
2018-03-12 00:59:58,0.0003651433333333333333333333
2018-03-12 01:59:52,0.000362460
2018-03-12 02:59:47,0.0003582766666666666666666667
2018-03-12 03:58:57,0.000357640
2018-03-12 04:59:08,0.000357630
2018-03-12 05:59:52,0.000358690
2018-03-12 06:58:30,0.0003628633333333333333333333
2018-03-12 07:59:41,0.0003650066666666666666666667
2018-03-12 08:59:01,0.000361890
2018-03-12 09:59:38,0.000362530
2018-03-12 10:59:29,0.000359400
2018-03-12 11:59:39,0.0003583266666666666666666667
2018-03-12 12:57:42,0.000358280
2018-03-12 13:57:54,0.0003615833333333333333333333
2018-03-12 14:59:06,0.0003627366666666666666666667
2018-03-12 15:59:31,0.0003594233333333333333333333
2018-03-12 16:59:29,0.000361930
2018-03-12 17:59:44,0.0003653033333333333333333333
2018-03-12 18:59:57,0.0003650966666666666666666667
2018-03-12 19:59:58,0.000367500
2018-03-12 20:59:57,0.0003651333333333333333333333
2018-03-12 21:59:22,0.0003644933333333333333333333
2018-03-12 22:59:09,0.0003614566666666666666666667
2018-03-12 23:59:52,0.0003640366666666666666666667
2018-03-13 00:59:36,0.0003630033333333333333333333
2018-03-13 01:58:54,0.0003624966666666666666666667
2018-03-13 02:58:27,0.000361080
2018-03-13 03:58:36,0.0003581366666666666666666667
2018-03-13 04:59:33,0.000358850
2018-03-13 05:58:58,0.000358600
2018-03-13 06:59:59,0.0003600233333333333333333333
2018-03-13 07:59:47,0.0003594166666666666666666667
2018-03-13 08:58:20,0.000358020
2018-03-13 09:59:57,0.0003496733333333333333333333
2018-03-13 10:59:08,0.000337290
2018-03-13 11:59:28,0.0003415466666666666666666667
2018-03-13 13:59:48,0.0003410833333333333333333333
2018-03-13 14:59:48,0.0003377366666666666666666667
2018-03-13 15:59:42,0.0003384366666666666666666667
2018-03-13 16:59:53,0.0003365166666666666666666667
2018-03-13 17:59:10,0.000335440
2018-03-13 18:59:27,0.0003367733333333333333333333
2018-03-13 19:59:58,0.000333560
2018-03-13 20:59:30,0.0003355266666666666666666667
2018-03-13 21:59:10,0.0003324833333333333333333333
2018-03-13 22:59:48,0.000329200
2018-03-13 23:59:53,0.000327030
2018-03-14 00:59:28,0.0003310033333333333333333333
2018-03-14 01:54:35,0.000332530
2018-03-14 02:59:58,0.000335870
2018-03-14 03:57:56,0.0003375266666666666666666667
2018-03-14 04:58:29,0.000335020
2018-03-14 05:59:19,0.0003321633333333333333333333
2018-03-14 06:53:59,0.0003288633333333333333333333
2018-03-14 07:59:07,0.000327750
2018-03-14 08:59:29,0.000324800
2018-03-14 09:59:49,0.0003231233333333333333333333
2018-03-14 10:58:12,0.0003233066666666666666666667
2018-03-14 11:58:31,0.000323120
2018-03-14 12:59:53,0.0003199966666666666666666667
2018-03-14 13:59:58,0.000319760
2018-03-14 14:59:55,0.000317730
2018-03-14 15:59:38,0.0003104666666666666666666667
2018-03-14 16:59:48,0.000310250
2018-03-14 17:59:17,0.0003102866666666666666666667
2018-03-14 18:58:03,0.0003066033333333333333333333
2018-03-14 19:58:42,0.000311160
2018-03-14 20:58:03,0.000310440
2018-03-14 21:57:22,0.0003074233333333333333333333
2018-03-14 22:59:33,0.0002913066666666666666666667
2018-03-14 23:58:49,0.000292130
2018-03-15 00:59:39,0.0002975933333333333333333333
2018-03-15 01:59:47,0.000306270
2018-03-15 02:57:04,0.000308260
2018-03-15 03:59:54,0.0003033033333333333333333333
2018-03-15 04:59:44,0.0002945866666666666666666667
2018-03-15 05:59:43,0.0003044433333333333333333333
2018-03-15 06:59:20,0.0003178466666666666666666667
2018-03-15 07:58:56,0.0003084133333333333333333333
