,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,daily,daily_lower,daily_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yhat
0,2018-03-09 13:59:46,0.0003388093486522863,0.0003388093486522863,0.0003388093486522863,0.00033055229447545624,0.0003440097108446123,-1.3641686349293643e-06,-1.3641686349293643e-06,-1.3641686349293643e-06,-1.3641686349293643e-06,-1.3641686349293643e-06,-1.3641686349293643e-06,-1.3641686349293643e-06,-1.3641686349293643e-06,-1.3641686349293643e-06,0.00033744518001735694
1,2018-03-09 14:59:53,0.0003402977015315876,0.0003402977015315876,0.0003402977015315876,0.0003301197641537919,0.0003441658647408937,-3.2044813519695213e-06,-3.2044813519695213e-06,-3.2044813519695213e-06,-3.2044813519695213e-06,-3.2044813519695213e-06,-3.2044813519695213e-06,-3.2044813519695213e-06,-3.2044813519695213e-06,-3.2044813519695213e-06,0.00033709322017961803
2,2018-03-09 15:59:48,0.00034178110286263495,0.00034178110286263495,0.00034178110286263495,0.0003300311280065647,0.00034401464426972363,-4.664819231586412e-06,-4.664819231586412e-06,-4.664819231586412e-06,-4.664819231586412e-06,-4.664819231586412e-06,-4.664819231586412e-06,-4.664819231586412e-06,-4.664819231586412e-06,-4.664819231586412e-06,0.00033711628363104854
3,2018-03-09 16:59:28,0.0003432583147583651,0.0003432583147583651,0.0003432583147583651,0.00033168169009419084,0.0003452911428242458,-4.632545140517012e-06,-4.632545140517012e-06,-4.632545140517012e-06,-4.632545140517012e-06,-4.632545140517012e-06,-4.632545140517012e-06,-4.632545140517012e-06,-4.632545140517012e-06,-4.632545140517012e-06,0.0003386257696178481
4,2018-03-09 17:59:44,0.0003447503812988567,0.0003447503812988567,0.0003447503812988567,0.0003346995610891585,0.0003486009025442579,-3.0661699580854987e-06,-3.0661699580854987e-06,-3.0661699580854987e-06,-3.0661699580854987e-06,-3.0661699580854987e-06,-3.0661699580854987e-06,-3.0661699580854987e-06,-3.0661699580854987e-06,-3.0661699580854987e-06,0.0003416842113407712
5,2018-03-09 18:59:50,0.00034623832154913683,0.00034623832154913683,0.00034623832154913683,0.00033814649199293267,0.0003521099933627802,-1.176067544863446e-06,-1.176067544863446e-06,-1.176067544863446e-06,-1.176067544863446e-06,-1.176067544863446e-06,-1.176067544863446e-06,-1.176067544863446e-06,-1.176067544863446e-06,-1.176067544863446e-06,0.0003450622540042734
6,2018-03-09 19:58:24,0.00034768829992947077,0.00034768829992947077,0.00034768829992947077,0.0003410173747077832,0.000354219058017557,-3.6236369485274563e-07,-3.6236369485274563e-07,-3.6236369485274563e-07,-3.6236369485274563e-07,-3.6236369485274563e-07,-3.6236369485274563e-07,-3.6236369485274563e-07,-3.6236369485274563e-07,-3.6236369485274563e-07,0.00034732593623461804
7,2018-03-09 20:59:34,0.00034920264843834486,0.00034920264843834486,0.00034920264843834486,0.00034136971550642473,0.00035513289782864127,-9.546061780031248e-07,-9.546061780031248e-07,-9.546061780031248e-07,-9.546061780031248e-07,-9.546061780031248e-07,-9.546061780031248e-07,-9.546061780031248e-07,-9.546061780031248e-07,-9.546061780031248e-07,0.0003482480422603417
8,2018-03-09 21:59:29,0.0003506860497706071,0.0003506860497706071,0.0003506860497706071,0.0003416682125231935,0.00035557794700357846,-1.982838120378713e-06,-1.982838120378713e-06,-1.982838120378713e-06,-1.982838120378713e-06,-1.982838120378713e-06,-1.982838120378713e-06,-1.982838120378713e-06,-1.982838120378713e-06,-1.982838120378713e-06,0.0003487032116502284
9,2018-03-09 22:59:48,0.00035217935419938504,0.00035217935419938504,0.00035217935419938504,0.0003435061049608754,0.0003564487197466009,-2.087499199069126e-06,-2.087499199069126e-06,-2.087499199069126e-06,-2.087499199069126e-06,-2.087499199069126e-06,-2.087499199069126e-06,-2.087499199069126e-06,-2.087499199069126e-06,-2.087499199069126e-06,0.0003500918550003159
10,2018-03-09 23:59:49,0.0003536652313057762,0.0003536652313057762,0.0003536652313057762,0.0003453341846714998,0.00035988591588311317,-7.88996194755551e-07,-7.88996194755551e-07,-7.88996194755551e-07,-7.88996194755551e-07,-7.88996194755551e-07,-7.88996194755551e-07,-7.88996194755551e-07,-7.88996194755551e-07,-7.88996194755551e-07,0.0003528762351110207
11,2018-03-10 00:59:35,0.000355144918976845,0.000355144918976845,0.000355144918976845,0.0003497552861383484,0.0003629643621550986,1.1068670964489326e-06,1.1068670964489326e-06,1.1068670964489326e-06,1.1068670964489326e-06,1.1068670964489326e-06,1.1068670964489326e-06,1.1068670964489326e-06,1.1068670964489326e-06,1.1068670964489326e-06,0.0003562517860732939
12,2018-03-10 01:59:31,0.0003566287329381287,0.0003566287329381287,0.0003566287329381287,0.0003519837128194818,0.00036545696721527755,2.3782992511417176e-06,2.3782992511417176e-06,2.3782992511417176e-06,2.3782992511417176e-06,2.3782992511417176e-06,2.3782992511417176e-06,2.3782992511417176e-06,2.3782992511417176e-06,2.3782992511417176e-06,0.0003590070321892704
13,2018-03-10 02:59:51,0.00035812244999592816,0.0003581224499959281,0.0003581224499959281,0.00035341637092759686,0.0003674048633383521,2.5067684141597604e-06,2.5067684141597604e-06,2.5067684141597604e-06,2.5067684141597604e-06,2.5067684141597604e-06,2.5067684141597604e-06,2.5067684141597604e-06,2.5067684141597604e-06,2.5067684141597604e-06,0.00036062921841008793
14,2018-03-10 03:59:52,0.00035937030681978553,0.00035937030681978553,0.00035937030681978553,0.0003540597969195536,0.00036824958427447176,2.0954302287670263e-06,2.0954302287670263e-06,2.0954302287670263e-06,2.0954302287670263e-06,2.0954302287670263e-06,2.0954302287670263e-06,2.0954302287670263e-06,2.0954302287670263e-06,2.0954302287670263e-06,0.00036146573704855256
15,2018-03-10 04:57:15,0.00036056341180299594,0.00036056341180299594,0.00036056341180299594,0.00035627590557538364,0.00036965384503391324,2.115373987575304e-06,2.115373987575304e-06,2.115373987575304e-06,2.115373987575304e-06,2.115373987575304e-06,2.115373987575304e-06,2.115373987575304e-06,2.115373987575304e-06,2.115373987575304e-06,0.00036267878579057124
16,2018-03-10 05:59:47,0.00036186359475304117,0.0003618635947530412,0.0003618635947530412,0.00035814561154861435,0.00037180342870860483,2.9242728996020093e-06,2.9242728996020093e-06,2.9242728996020093e-06,2.9242728996020093e-06,2.9242728996020093e-06,2.9242728996020093e-06,2.9242728996020093e-06,2.9242728996020093e-06,2.9242728996020093e-06,0.0003647878676526432
17,2018-03-10 06:59:56,0.0003631142238219946,0.0003631142238219946,0.0003631142238219946,0.00036025432024971836,0.0003732735251182246,3.779183621024412e-06,3.779183621024412e-06,3.779183621024412e-06,3.779183621024412e-06,3.779183621024412e-06,3.779183621024412e-06,3.779183621024412e-06,3.779183621024412e-06,3.779183621024412e-06,0.000366893407443019
