,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,daily,daily_lower,daily_upper,hourly,hourly_lower,hourly_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yhat
0,2018-03-03 10:59:43,0.028923930710785594,0.028923930710785598,0.028923930710785598,0.0275321668899284,0.030701925705526344,-0.0009831263418211356,-0.0009831263418211356,-0.0009831263418211356,0.0008382605558165086,0.0008382605558165086,0.0008382605558165086,0.00015733702628809213,0.00015733702628809213,0.00015733702628809213,0.00015733702628809213,0.00015733702628809213,0.00015733702628809213,0.0003022028122927189,0.0003022028122927189,0.0003022028122927189,0.029081267737073688
1,2018-03-03 11:59:45,0.028997488052320414,0.028997488052320414,0.028997488052320414,0.027561764910086658,0.030616955732809564,-0.0011346128866863516,-0.0011346128866863516,-0.0011346128866863516,0.00090209356186757,0.00090209356186757,0.00090209356186757,9.59660347832757e-05,9.59660347832757e-05,9.59660347832757e-05,9.59660347832757e-05,9.59660347832757e-05,9.59660347832757e-05,0.0003284853596020572,0.0003284853596020572,0.0003284853596020572,0.02909345408710369
2,2018-03-03 12:59:59,0.029071290448852014,0.029071290448852014,0.029071290448852014,0.02745687093769537,0.0305528851848335,-0.0009362822304480789,-0.0009362822304480789,-0.0009362822304480789,0.0004939286341155591,0.0004939286341155591,0.0004939286341155591,-9.237409411507911e-05,-9.237409411507911e-05,-9.237409411507911e-05,-9.237409411507911e-05,-9.237409411507911e-05,-9.237409411507911e-05,0.00034997950221744086,0.00034997950221744086,0.00034997950221744086,0.028978916354736935
3,2018-03-03 13:44:59,0.02912642782312853,0.02912642782312853,0.02912642782312853,0.030031538736142012,0.0329307012352829,-0.00026115909795507814,-0.00026115909795507814,-0.00026115909795507814,0.002298509641741286,0.002298509641741286,0.002298509641741286,0.0024003962566912793,0.0024003962566912793,0.0024003962566912793,0.0024003962566912793,0.0024003962566912793,0.0024003962566912793,0.00036304571290507063,0.00036304571290507063,0.00036304571290507063,0.03152682407981981
4,2018-03-03 20:59:54,0.02965932033488617,0.02965932033488617,0.02965932033488617,0.0288323248943381,0.03190439084886079,0.0002785464104410769,0.0002785464104410769,0.0002785464104410769,6.0341846429134374e-05,6.0341846429134374e-05,6.0341846429134374e-05,0.0007308085131147164,0.0007308085131147164,0.0007308085131147164,0.0007308085131147164,0.0007308085131147164,0.0007308085131147164,0.00039192025624450524,0.00039192025624450524,0.00039192025624450524,0.030390128848000887
5,2018-03-03 21:59:54,0.02973283683392152,0.02973283683392152,0.02973283683392152,0.028692671723521974,0.03176099126453476,-0.0006772210788606728,-0.0006772210788606728,-0.0006772210788606728,0.0007427387523308484,0.0007427387523308484,0.0007427387523308484,0.0004529584036549755,0.0004529584036549755,0.0004529584036549755,0.0004529584036549755,0.0004529584036549755,0.0004529584036549755,0.0003874407301847999,0.0003874407301847999,0.0003874407301847999,0.030185795237576495
6,2018-03-03 22:59:46,0.029806189962959022,0.029806189962959022,0.029806189962959022,0.02843027221460518,0.03154808816770467,-0.0007027932935586209,-0.0007027932935586209,-0.0007027932935586209,0.0005467700177761761,0.0005467700177761761,0.0005467700177761761,0.00022626407900269092,0.00022626407900269092,0.00022626407900269092,0.00022626407900269092,0.00022626407900269092,0.00022626407900269092,0.0003822873547851359,0.0003822873547851359,0.0003822873547851359,0.030032454041961712
7,2018-03-03 23:59:35,0.029879481828247317,0.029879481828247317,0.029879481828247317,0.028703719993776192,0.03180054328400796,-0.00013615536900792063,-0.00013615536900792063,-0.00013615536900792063,5.248755741364947e-05,5.248755741364947e-05,5.248755741364947e-05,0.00029320313501302145,0.00029320313501302145,0.00029320313501302145,0.00029320313501302145,0.00029320313501302145,0.00029320313501302145,0.00037687094660729257,0.00037687094660729257,0.00037687094660729257,0.030172684963260338
8,2018-03-04 00:59:20,0.02995269200853669,0.02995269200853669,0.02995269200853669,0.028900892226835333,0.03200730073672662,0.00011478558798532306,0.00011478558798532306,0.00011478558798532306,-4.577932749599328e-05,-4.577932749599328e-05,-4.577932749599328e-05,0.0004405920364677626,0.0004405920364677626,0.0004405920364677626,0.0004405920364677626,0.0004405920364677626,0.0004405920364677626,0.0003715857759784327,0.0003715857759784327,0.0003715857759784327,0.030393284045004455
9,2018-03-04 01:59:59,0.030027004936311594,0.030027004936311594,0.030027004936311594,0.029208026919085202,0.03228839622519311,-0.00021198653664520676,-0.00021198653664520676,-0.00021198653664520676,0.0005001211438350291,0.0005001211438350291,0.0005001211438350291,0.0006548593001053058,0.0006548593001053058,0.0006548593001053058,0.0006548593001053058,0.0006548593001053058,0.0006548593001053058,0.0003667246929154834,0.0003667246929154834,0.0003667246929154834,0.0306818642364169
